"show","week","year","atlas_text","fauci_text"
"Early_Start_With_Christine_Romans_and_Laura_Jarrett",52,2020,0,0
"Election_Day_in_America",44,2020,3,4
"Election_Day_in_America",45,2020,0,0
"Election_Night_in_America",45,2020,0,2
"Erin_Burnett_OutFront",11,2020,0,6
"Erin_Burnett_OutFront",13,2020,0,6
"Erin_Burnett_OutFront",15,2020,0,4
"Erin_Burnett_OutFront",16,2020,0,0
"Erin_Burnett_OutFront",17,2020,0,1
"Erin_Burnett_OutFront",18,2020,0,6
"Erin_Burnett_OutFront",19,2020,0,0
"Erin_Burnett_OutFront",20,2020,0,8
"Erin_Burnett_OutFront",21,2020,0,1
"Erin_Burnett_OutFront",22,2020,0,1
"Erin_Burnett_OutFront",24,2020,0,0
"Erin_Burnett_OutFront",25,2020,0,6
"Erin_Burnett_OutFront",26,2020,0,15
"Erin_Burnett_OutFront",27,2020,0,9
"Erin_Burnett_OutFront",28,2020,0,14
"Erin_Burnett_OutFront",29,2020,0,15
"Erin_Burnett_OutFront",30,2020,0,0
"Erin_Burnett_OutFront",31,2020,0,6
"Erin_Burnett_OutFront",33,2020,4,4
"Erin_Burnett_OutFront",34,2020,0,1
"Erin_Burnett_OutFront",35,2020,1,1
"Erin_Burnett_OutFront",36,2020,0,0
"Erin_Burnett_OutFront",39,2020,4,6
"Erin_Burnett_OutFront",40,2020,0,0
"Erin_Burnett_OutFront",42,2020,2,21
"Erin_Burnett_OutFront",43,2020,0,1
"Erin_Burnett_OutFront",44,2020,0,0
"Erin_Burnett_OutFront",46,2020,1,2
"Erin_Burnett_OutFront",47,2020,1,0
"Erin_Burnett_OutFront",48,2020,0,0
"Erin_Burnett_OutFront",49,2020,0,0
"Erin_Burnett_OutFront",51,2020,0,3
"Erin_Burnett_OutFront",52,2020,0,0
"Erin_Burnett_OutFront",53,2020,0,1
"Facing_the_Realities_of_Racism_Unconscious_Bias",30,2020,0,0
"Fareed_Zakaria_GPS",13,2020,0,5
"Fareed_Zakaria_GPS",14,2020,0,1
"Fareed_Zakaria_GPS",15,2020,0,1
"Fareed_Zakaria_GPS",16,2020,0,0
"Fareed_Zakaria_GPS",17,2020,0,0
"Fareed_Zakaria_GPS",18,2020,0,2
"Fareed_Zakaria_GPS",19,2020,0,0
"Fareed_Zakaria_GPS",21,2020,0,0
"Fareed_Zakaria_GPS",23,2020,0,0
"Fareed_Zakaria_GPS",26,2020,0,0
"Fareed_Zakaria_GPS",28,2020,0,0
"Fareed_Zakaria_GPS",33,2020,0,0
"Fareed_Zakaria_GPS",34,2020,0,0
"Fareed_Zakaria_GPS",40,2020,0,0
"Fareed_Zakaria_GPS",45,2020,0,0
"Fareed_Zakaria_GPS",52,2020,0,2
"Final_Presidential_Debate",43,2020,0,0
"First_Presidential_Debate",40,2020,0,1
"Inside_Politics",15,2020,0,2
"Inside_Politics",17,2020,0,0
"Inside_Politics",20,2020,0,3
"Inside_Politics",24,2020,0,0
"Inside_Politics",29,2020,0,1
"Inside_Politics",31,2020,0,1
"Inside_Politics",32,2020,0,0
"Inside_Politics",33,2020,0,0
"Inside_Politics",34,2020,0,0
"Inside_Politics",35,2020,0,0
"Inside_Politics",37,2020,0,1
"Inside_Politics",45,2020,0,0
"Joe_Biden_CNN_Town_Hall",9,2020,0,0
"John_Lewis_Memorial",30,2020,0,0
"March_on_Washington_2020",35,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",9,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",11,2020,0,2
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",12,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",13,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",14,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",15,2020,0,2
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",16,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",17,2020,0,2
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",18,2020,0,2
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",19,2020,0,4
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",20,2020,0,1
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",21,2020,0,3
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",22,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",23,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",24,2020,0,8
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",25,2020,0,5
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",26,2020,0,2
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",27,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",28,2020,0,10
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",29,2020,0,3
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",30,2020,0,3
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",31,2020,0,8
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",32,2020,0,3
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",33,2020,0,4
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",34,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",36,2020,0,2
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",37,2020,0,11
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",38,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",39,2020,0,3
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",40,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",41,2020,0,2
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",42,2020,8,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",43,2020,0,4
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",44,2020,9,22
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",46,2020,0,2
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",47,2020,0,4
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",48,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",49,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",50,2020,0,1
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",51,2020,0,0
"New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul",52,2020,0,1
"New_Day_With_Alisyn_Camerota_and_John_Berman",9,2020,0,0
"New_Day_With_Alisyn_Camerota_and_John_Berman",10,2020,0,2
"New_Day_With_Alisyn_Camerota_and_John_Berman",11,2020,0,1
"New_Day_With_Alisyn_Camerota_and_John_Berman",12,2020,0,3
"New_Day_With_Alisyn_Camerota_and_John_Berman",13,2020,0,11
"New_Day_With_Alisyn_Camerota_and_John_Berman",14,2020,0,10
"New_Day_With_Alisyn_Camerota_and_John_Berman",15,2020,0,20
"New_Day_With_Alisyn_Camerota_and_John_Berman",16,2020,0,2
"New_Day_With_Alisyn_Camerota_and_John_Berman",17,2020,0,5
"New_Day_With_Alisyn_Camerota_and_John_Berman",18,2020,0,4
"New_Day_With_Alisyn_Camerota_and_John_Berman",19,2020,0,3
"New_Day_With_Alisyn_Camerota_and_John_Berman",20,2020,0,2
"New_Day_With_Alisyn_Camerota_and_John_Berman",21,2020,0,0
"New_Day_With_Alisyn_Camerota_and_John_Berman",22,2020,0,0
"New_Day_With_Alisyn_Camerota_and_John_Berman",23,2020,0,0
"New_Day_With_Alisyn_Camerota_and_John_Berman",24,2020,0,3
"New_Day_With_Alisyn_Camerota_and_John_Berman",25,2020,0,5
"New_Day_With_Alisyn_Camerota_and_John_Berman",26,2020,0,1
"New_Day_With_Alisyn_Camerota_and_John_Berman",27,2020,0,3
"New_Day_With_Alisyn_Camerota_and_John_Berman",28,2020,0,32
"New_Day_With_Alisyn_Camerota_and_John_Berman",29,2020,0,14
"New_Day_With_Alisyn_Camerota_and_John_Berman",30,2020,0,4
"New_Day_With_Alisyn_Camerota_and_John_Berman",31,2020,0,10
"New_Day_With_Alisyn_Camerota_and_John_Berman",32,2020,0,26
"New_Day_With_Alisyn_Camerota_and_John_Berman",33,2020,1,3
"New_Day_With_Alisyn_Camerota_and_John_Berman",34,2020,0,3
"New_Day_With_Alisyn_Camerota_and_John_Berman",35,2020,1,0
"New_Day_With_Alisyn_Camerota_and_John_Berman",36,2020,0,0
"New_Day_With_Alisyn_Camerota_and_John_Berman",37,2020,0,4
"New_Day_With_Alisyn_Camerota_and_John_Berman",38,2020,2,4
"New_Day_With_Alisyn_Camerota_and_John_Berman",39,2020,15,5
"New_Day_With_Alisyn_Camerota_and_John_Berman",40,2020,0,1
"New_Day_With_Alisyn_Camerota_and_John_Berman",41,2020,0,26
"New_Day_With_Alisyn_Camerota_and_John_Berman",42,2020,14,33
"New_Day_With_Alisyn_Camerota_and_John_Berman",43,2020,0,7
"New_Day_With_Alisyn_Camerota_and_John_Berman",44,2020,2,8
"New_Day_With_Alisyn_Camerota_and_John_Berman",45,2020,0,0
"New_Day_With_Alisyn_Camerota_and_John_Berman",46,2020,12,7
"New_Day_With_Alisyn_Camerota_and_John_Berman",47,2020,2,1
"New_Day_With_Alisyn_Camerota_and_John_Berman",48,2020,3,6
"New_Day_With_Alisyn_Camerota_and_John_Berman",49,2020,0,8
"New_Day_With_Alisyn_Camerota_and_John_Berman",50,2020,1,0
"New_Day_With_Alisyn_Camerota_and_John_Berman",51,2020,0,11
"New_Day_With_Alisyn_Camerota_and_John_Berman",52,2020,0,7
"New_Day_With_Alisyn_Camerota_and_John_Berman",53,2020,0,2
"Reliable_Sources_with_Brian_Stelter",18,2020,0,1
"Reliable_Sources_with_Brian_Stelter",20,2020,0,0
"Reliable_Sources_with_Brian_Stelter",21,2020,0,0
"Reliable_Sources_with_Brian_Stelter",28,2020,0,1
"Reliable_Sources_with_Brian_Stelter",29,2020,0,1
"Reliable_Sources_with_Brian_Stelter",32,2020,0,0
"Reliable_Sources_with_Brian_Stelter",34,2020,0,0
"Reliable_Sources_with_Brian_Stelter",43,2020,0,0
"Reliable_Sources_with_Brian_Stelter",45,2020,0,0
"S._E._Cupp_Unfiltered",12,2020,0,0
"Smerconish",12,2020,0,0
"Smerconish",13,2020,0,0
"Smerconish",14,2020,0,1
"Smerconish",15,2020,0,1
"Smerconish",19,2020,0,0
"Smerconish",21,2020,0,0
"Smerconish",23,2020,0,1
"Smerconish",25,2020,0,0
"Smerconish",36,2020,6,0
"Smerconish",41,2020,0,0
"Smerconish",51,2020,0,0
"Smerconish",52,2020,0,2
"State_of_the_Union_With_Jake_Tapper",15,2020,0,4
"State_of_the_Union_With_Jake_Tapper",19,2020,0,3
"State_of_the_Union_With_Jake_Tapper",20,2020,0,0
"State_of_the_Union_With_Jake_Tapper",22,2020,0,0
"State_of_the_Union_With_Jake_Tapper",26,2020,0,1
"State_of_the_Union_With_Jake_Tapper",28,2020,0,1
"State_of_the_Union_With_Jake_Tapper",29,2020,0,0
"State_of_the_Union_With_Jake_Tapper",31,2020,0,0
"State_of_the_Union_With_Jake_Tapper",40,2020,0,0
"State_of_the_Union_With_Jake_Tapper",43,2020,0,1
"State_of_the_Union_With_Jake_Tapper",44,2020,0,1
"State_of_the_Union_With_Jake_Tapper",45,2020,0,0
"State_of_the_Union_With_Jake_Tapper",51,2020,0,0
"State_of_the_Union_With_Jake_Tapper",52,2020,0,6
"The_ABCs_of_Back_to_School_A_CNNSesame_Street_Town_Hall_for_Families",37,2020,0,0
"The_ABCs_of_Covid-19_A_CNNSesame_Street_Town_Hall_for_Families",51,2020,0,10
"The_ABCs_of_Covid-19_A_CNNSesame_Street_Town_Hall_for_Kids_and_Parents",17,2020,0,0
"The_Color_of_COVID",17,2020,0,0
"The_Color_of_COVID",20,2020,0,0
"The_Color_of_COVID_The_Vaccines_A_CNN_Town_Hall",51,2020,0,22
"The_Electoral_College_Vote_CNN_Special_Coverage",50,2020,0,0
"The_Lead_With_Jake_Tapper",12,2020,0,11
"The_Lead_With_Jake_Tapper",13,2020,0,3
"The_Lead_With_Jake_Tapper",14,2020,0,5
"The_Lead_With_Jake_Tapper",15,2020,0,4
"The_Lead_With_Jake_Tapper",16,2020,0,0
"The_Lead_With_Jake_Tapper",17,2020,0,3
"The_Lead_With_Jake_Tapper",18,2020,0,6
"The_Lead_With_Jake_Tapper",19,2020,0,1
"The_Lead_With_Jake_Tapper",20,2020,0,4
"The_Lead_With_Jake_Tapper",21,2020,0,0
"The_Lead_With_Jake_Tapper",22,2020,0,0
"The_Lead_With_Jake_Tapper",23,2020,0,0
"The_Lead_With_Jake_Tapper",24,2020,0,2
"The_Lead_With_Jake_Tapper",25,2020,0,3
"The_Lead_With_Jake_Tapper",26,2020,0,6
"The_Lead_With_Jake_Tapper",27,2020,0,12
"The_Lead_With_Jake_Tapper",28,2020,0,32
"The_Lead_With_Jake_Tapper",29,2020,0,18
"The_Lead_With_Jake_Tapper",30,2020,0,5
"The_Lead_With_Jake_Tapper",31,2020,0,3
"The_Lead_With_Jake_Tapper",32,2020,0,1
"The_Lead_With_Jake_Tapper",33,2020,2,2
"The_Lead_With_Jake_Tapper",34,2020,0,5
"The_Lead_With_Jake_Tapper",35,2020,2,3
"The_Lead_With_Jake_Tapper",36,2020,0,2
"The_Lead_With_Jake_Tapper",37,2020,1,9
"The_Lead_With_Jake_Tapper",38,2020,1,0
"The_Lead_With_Jake_Tapper",39,2020,2,7
"The_Lead_With_Jake_Tapper",40,2020,1,0
"The_Lead_With_Jake_Tapper",41,2020,1,2
"The_Lead_With_Jake_Tapper",42,2020,10,35
"The_Lead_With_Jake_Tapper",43,2020,0,1
"The_Lead_With_Jake_Tapper",44,2020,0,3
"The_Lead_With_Jake_Tapper",46,2020,2,5
"The_Lead_With_Jake_Tapper",47,2020,0,0
"The_Lead_With_Jake_Tapper",48,2020,0,0
"The_Lead_With_Jake_Tapper",49,2020,0,9
"The_Lead_With_Jake_Tapper",50,2020,0,0
"The_Lead_With_Jake_Tapper",51,2020,0,3
"The_Lead_With_Jake_Tapper",52,2020,0,1
"The_Lead_With_Jake_Tapper",53,2020,0,0
"The_Movies",48,2020,0,0
"The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",19,2020,0,0
"The_Situation_Room_With_Wolf_Blitzer",12,2020,0,0
"The_Situation_Room_With_Wolf_Blitzer",13,2020,0,5
"The_Situation_Room_With_Wolf_Blitzer",15,2020,0,16
"The_Situation_Room_With_Wolf_Blitzer",16,2020,0,1
"The_Situation_Room_With_Wolf_Blitzer",17,2020,0,17
"The_Situation_Room_With_Wolf_Blitzer",18,2020,0,23
"The_Situation_Room_With_Wolf_Blitzer",19,2020,0,0
"The_Situation_Room_With_Wolf_Blitzer",20,2020,0,24
"The_Situation_Room_With_Wolf_Blitzer",21,2020,0,0
"The_Situation_Room_With_Wolf_Blitzer",22,2020,0,8
"The_Situation_Room_With_Wolf_Blitzer",23,2020,0,0
"The_Situation_Room_With_Wolf_Blitzer",24,2020,0,6
"The_Situation_Room_With_Wolf_Blitzer",25,2020,0,5
"The_Situation_Room_With_Wolf_Blitzer",26,2020,0,11
"The_Situation_Room_With_Wolf_Blitzer",27,2020,0,10
"The_Situation_Room_With_Wolf_Blitzer",28,2020,0,42
"The_Situation_Room_With_Wolf_Blitzer",29,2020,0,68
"The_Situation_Room_With_Wolf_Blitzer",30,2020,0,30
"The_Situation_Room_With_Wolf_Blitzer",31,2020,0,34
"The_Situation_Room_With_Wolf_Blitzer",32,2020,0,8
"The_Situation_Room_With_Wolf_Blitzer",33,2020,0,3
"The_Situation_Room_With_Wolf_Blitzer",34,2020,0,2
"The_Situation_Room_With_Wolf_Blitzer",35,2020,0,9
"The_Situation_Room_With_Wolf_Blitzer",36,2020,4,16
"The_Situation_Room_With_Wolf_Blitzer",37,2020,0,7
"The_Situation_Room_With_Wolf_Blitzer",38,2020,1,4
"The_Situation_Room_With_Wolf_Blitzer",39,2020,10,17
"The_Situation_Room_With_Wolf_Blitzer",40,2020,0,0
"The_Situation_Room_With_Wolf_Blitzer",41,2020,1,31
"The_Situation_Room_With_Wolf_Blitzer",42,2020,4,31
"The_Situation_Room_With_Wolf_Blitzer",43,2020,4,7
"The_Situation_Room_With_Wolf_Blitzer",44,2020,0,0
"The_Situation_Room_With_Wolf_Blitzer",45,2020,0,5
"The_Situation_Room_With_Wolf_Blitzer",46,2020,0,10
"The_Situation_Room_With_Wolf_Blitzer",47,2020,1,7
"The_Situation_Room_With_Wolf_Blitzer",48,2020,0,0
"The_Situation_Room_With_Wolf_Blitzer",49,2020,1,18
"The_Situation_Room_With_Wolf_Blitzer",50,2020,0,6
"The_Situation_Room_With_Wolf_Blitzer",51,2020,0,11
"The_Situation_Room_With_Wolf_Blitzer",52,2020,0,1
"United_Shades_of_America",35,2020,0,0
"Vice_Presidential_Debate",41,2020,0,0
"We_Remember_A_National_Memorial_Service_for_Covid-19",22,2020,0,0
"William_Barr_House_Judiciary_Hearing",30,2020,0,0
"All_American_Christmas_at_Fox_Square",49,2020,0,0
"America_Together_Keeping_the_Faith",15,2020,0,0
"Americas_News_Headquarters",9,2020,0,3
"Americas_News_Headquarters",10,2020,0,4
"Americas_News_Headquarters",11,2020,0,7
"Americas_News_Headquarters",12,2020,0,9
"Americas_News_Headquarters",13,2020,0,1
"Americas_News_Headquarters",14,2020,0,2
"Americas_News_Headquarters",15,2020,0,3
"Americas_News_Headquarters",16,2020,0,2
"Americas_News_Headquarters",17,2020,0,0
"Americas_News_Headquarters",18,2020,0,14
"Americas_News_Headquarters",19,2020,0,9
"Americas_News_Headquarters",20,2020,0,0
"Americas_News_Headquarters",21,2020,0,1
"Americas_News_Headquarters",23,2020,0,1
"Americas_News_Headquarters",24,2020,0,2
"Americas_News_Headquarters",25,2020,0,0
"Americas_News_Headquarters",26,2020,0,4
"Americas_News_Headquarters",27,2020,0,0
"Americas_News_Headquarters",28,2020,0,0
"Americas_News_Headquarters",29,2020,0,3
"Americas_News_Headquarters",30,2020,0,2
"Americas_News_Headquarters",31,2020,0,5
"Americas_News_Headquarters",32,2020,0,0
"Americas_News_Headquarters",33,2020,0,2
"Americas_News_Headquarters",34,2020,0,0
"Americas_News_Headquarters",37,2020,0,7
"Americas_News_Headquarters",39,2020,0,0
"Americas_News_Headquarters",40,2020,0,0
"Americas_News_Headquarters",41,2020,0,0
"Americas_News_Headquarters",42,2020,0,0
"Americas_News_Headquarters",43,2020,0,0
"Americas_News_Headquarters",44,2020,0,0
"Americas_News_Headquarters",46,2020,0,1
"Americas_News_Headquarters",47,2020,0,0
"Americas_News_Headquarters",48,2020,0,1
"Americas_News_Headquarters",49,2020,0,1
"Americas_News_Headquarters",50,2020,0,0
"Americas_News_Headquarters",51,2020,0,0
"Americas_News_Headquarters",52,2020,0,0
"Americas_Newsroom",9,2020,0,1
"Americas_Newsroom",10,2020,0,5
"Americas_Newsroom",11,2020,0,13
"Americas_Newsroom",12,2020,0,5
"Americas_Newsroom",13,2020,0,10
"Americas_Newsroom",14,2020,0,15
"Americas_Newsroom",15,2020,0,22
"Americas_Newsroom",16,2020,0,1
"Americas_Newsroom",17,2020,0,0
"Americas_Newsroom",18,2020,0,3
"Americas_Newsroom",19,2020,0,11
"Americas_Newsroom",20,2020,0,2
"Americas_Newsroom",22,2020,0,1
"Americas_Newsroom",23,2020,0,0
"Americas_Newsroom",24,2020,0,1
"Americas_Newsroom",25,2020,0,0
"Americas_Newsroom",26,2020,0,9
"Americas_Newsroom",27,2020,0,3
"Americas_Newsroom",28,2020,0,3
"Americas_Newsroom",29,2020,1,6
"Americas_Newsroom",30,2020,0,2
"Americas_Newsroom",31,2020,0,30
"Americas_Newsroom",32,2020,0,0
"Americas_Newsroom",33,2020,0,5
"Americas_Newsroom",34,2020,0,0
"Americas_Newsroom",35,2020,0,0
"Americas_Newsroom",36,2020,3,5
"Americas_Newsroom",37,2020,0,10
"Americas_Newsroom",38,2020,0,5
"Americas_Newsroom",39,2020,0,11
"Americas_Newsroom",40,2020,6,7
"Americas_Newsroom",41,2020,0,1
"Americas_Newsroom",42,2020,0,2
"Americas_Newsroom",43,2020,0,0
"Americas_Newsroom",44,2020,0,0
"Americas_Newsroom",45,2020,0,0
"Americas_Newsroom",46,2020,0,2
"Americas_Newsroom",47,2020,0,0
"Americas_Newsroom",48,2020,2,10
"Americas_Newsroom",49,2020,0,0
"Americas_Newsroom",51,2020,0,7
"Americas_Newsroom",52,2020,0,3
"Americas_Newsroom",53,2020,0,1
"Bill_Hemmer_Reports",9,2020,0,0
"Bill_Hemmer_Reports",12,2020,0,0
"Bill_Hemmer_Reports",13,2020,0,0
"Bill_Hemmer_Reports",14,2020,0,0
"Bill_Hemmer_Reports",15,2020,0,0
"Bill_Hemmer_Reports",17,2020,0,0
"Bill_Hemmer_Reports",20,2020,0,0
"Bill_Hemmer_Reports",24,2020,0,0
"Bill_Hemmer_Reports",25,2020,0,1
"Bill_Hemmer_Reports",27,2020,0,0
"Bill_Hemmer_Reports",28,2020,0,0
"Bill_Hemmer_Reports",29,2020,0,0
"Bill_Hemmer_Reports",30,2020,0,0
"Bill_Hemmer_Reports",31,2020,0,0
"Bill_Hemmer_Reports",32,2020,0,0
"Bill_Hemmer_Reports",35,2020,0,0
"Bill_Hemmer_Reports",36,2020,0,0
"Bill_Hemmer_Reports",40,2020,0,0
"Bill_Hemmer_Reports",43,2020,0,0
"Bill_Hemmer_Reports",48,2020,0,0
"Bill_Hemmer_Reports",49,2020,0,0
"Bill_Hemmer_Reports",51,2020,0,1
"Bill_Hemmer_Reports",52,2020,0,1
"Bill_Hemmer_Reports",53,2020,0,0
"Breaking_News_Coverage_Anchored_by_Jon_Scott",40,2020,0,0
"Breaking_News_Coverage_Anchored_by_Rick_Leventhal",40,2020,0,0
"Cavuto_Live",9,2020,0,0
"Cavuto_Live",12,2020,0,1
"Cavuto_Live",19,2020,0,2
"Cavuto_Live",20,2020,0,0
"Cavuto_Live",21,2020,0,0
"Cavuto_Live",23,2020,0,0
"Cavuto_Live",26,2020,0,0
"Cavuto_Live",31,2020,0,0
"Cavuto_Live",32,2020,0,0
"Cavuto_Live",33,2020,0,0
"Cavuto_Live",38,2020,0,0
"Cavuto_Live",41,2020,0,0
"Cavuto_Live",43,2020,0,0
"Cavuto_Live",45,2020,0,0
"Cavuto_Live",48,2020,0,0
"Coronavirus_Pandemic_Coverage",11,2020,0,1
"Coronavirus_Pandemic_Coverage",12,2020,0,4
"Coronavirus_Pandemic_Coverage",13,2020,0,9
"Coronavirus_Pandemic_President_Trump_Virtual_Town_Hall",13,2020,0,1
"Coronavirus_Pandemic_Questions_Answered",11,2020,0,0
"Coronavirus_Pandemic_Special",12,2020,0,0
"Coronavirus_Pandemic_Special",13,2020,0,1
"FOX__Friends_First",10,2020,0,0
"FOX__Friends_First",11,2020,0,6
"FOX__Friends_First",12,2020,0,0
"FOX__Friends_First",13,2020,0,10
"FOX__Friends_First",14,2020,0,4
"FOX__Friends_First",15,2020,0,2
"FOX__Friends_First",16,2020,0,6
"FOX__Friends_First",17,2020,0,1
"FOX__Friends_First",18,2020,0,2
"FOX__Friends_First",19,2020,0,2
"FOX__Friends_First",20,2020,0,1
"FOX__Friends_First",21,2020,0,0
"FOX__Friends_First",22,2020,0,1
"FOX__Friends_First",23,2020,0,0
"FOX__Friends_First",24,2020,0,2
"FOX__Friends_First",25,2020,0,0
"FOX__Friends_First",26,2020,0,2
"FOX__Friends_First",27,2020,0,7
"FOX__Friends_First",28,2020,0,2
"FOX__Friends_First",29,2020,0,0
"FOX__Friends_First",30,2020,0,0
"FOX__Friends_First",31,2020,0,0
"FOX__Friends_First",32,2020,0,0
"FOX__Friends_First",33,2020,0,0
"FOX__Friends_First",34,2020,0,0
"FOX__Friends_First",35,2020,0,0
"FOX__Friends_First",36,2020,0,1
"FOX__Friends_First",37,2020,0,0
"FOX__Friends_First",38,2020,0,0
"FOX__Friends_First",39,2020,0,1
"FOX__Friends_First",40,2020,0,0
"FOX__Friends_First",41,2020,0,0
"FOX__Friends_First",42,2020,0,7
"FOX__Friends_First",43,2020,0,0
"FOX__Friends_First",44,2020,0,0
"FOX__Friends_First",45,2020,0,1
"FOX__Friends_First",46,2020,0,1
"FOX__Friends_First",47,2020,0,2
"FOX__Friends_First",48,2020,0,0
"FOX__Friends_First",49,2020,0,0
"FOX__Friends_First",50,2020,0,0
"FOX__Friends_First",51,2020,0,2
"FOX__Friends_First",52,2020,0,3
"FOX__Friends_First",53,2020,0,0
"FOX_and_Friends",9,2020,0,0
"FOX_and_Friends",10,2020,0,0
"FOX_and_Friends",11,2020,0,13
"FOX_and_Friends",12,2020,0,4
"FOX_and_Friends",13,2020,1,10
"FOX_and_Friends",14,2020,0,6
"FOX_and_Friends",15,2020,0,4
"FOX_and_Friends",16,2020,0,3
"FOX_and_Friends",17,2020,1,2
"FOX_and_Friends",18,2020,0,3
"FOX_and_Friends",19,2020,0,3
"FOX_and_Friends",20,2020,0,1
"FOX_and_Friends",21,2020,0,0
"FOX_and_Friends",22,2020,0,0
"FOX_and_Friends",23,2020,0,0
"FOX_and_Friends",24,2020,0,0
"FOX_and_Friends",25,2020,0,3
"FOX_and_Friends",26,2020,0,4
"FOX_and_Friends",27,2020,0,0
"FOX_and_Friends",29,2020,0,0
"FOX_and_Friends",30,2020,0,2
"FOX_and_Friends",31,2020,0,0
"FOX_and_Friends",32,2020,0,0
"FOX_and_Friends",33,2020,0,0
"FOX_and_Friends",34,2020,0,0
"FOX_and_Friends",35,2020,0,0
"FOX_and_Friends",37,2020,0,4
"FOX_and_Friends",38,2020,0,0
"FOX_and_Friends",39,2020,0,0
"FOX_and_Friends",40,2020,0,0
"FOX_and_Friends",41,2020,0,1
"FOX_and_Friends",42,2020,1,1
"FOX_and_Friends",44,2020,0,0
"FOX_and_Friends",45,2020,0,2
"FOX_and_Friends",46,2020,0,1
"FOX_and_Friends",47,2020,0,2
"FOX_and_Friends",48,2020,0,0
"FOX_and_Friends",49,2020,0,0
"FOX_and_Friends",51,2020,0,7
"FOX_and_Friends",52,2020,2,2
"FOX_and_Friends_Saturday",9,2020,0,0
"FOX_and_Friends_Saturday",11,2020,0,1
"FOX_and_Friends_Saturday",12,2020,0,5
"FOX_and_Friends_Saturday",13,2020,0,0
"FOX_and_Friends_Saturday",15,2020,0,0
"FOX_and_Friends_Saturday",16,2020,0,0
"FOX_and_Friends_Saturday",17,2020,0,0
"FOX_and_Friends_Saturday",18,2020,0,0
"FOX_and_Friends_Saturday",20,2020,0,0
"FOX_and_Friends_Saturday",21,2020,0,2
"FOX_and_Friends_Saturday",23,2020,0,0
"FOX_and_Friends_Saturday",24,2020,0,0
"FOX_and_Friends_Saturday",26,2020,0,0
"FOX_and_Friends_Saturday",27,2020,0,0
"FOX_and_Friends_Saturday",28,2020,0,0
"FOX_and_Friends_Saturday",29,2020,0,0
"FOX_and_Friends_Saturday",30,2020,0,0
"FOX_and_Friends_Saturday",32,2020,0,0
"FOX_and_Friends_Saturday",33,2020,0,0
"FOX_and_Friends_Saturday",34,2020,0,1
"FOX_and_Friends_Saturday",35,2020,0,0
"FOX_and_Friends_Saturday",40,2020,0,0
"FOX_and_Friends_Saturday",42,2020,0,0
"FOX_and_Friends_Saturday",44,2020,0,0
