"network","week","wordcounts","show","year","death_text","health_text"
"cnn",41,12840,"The_Situation_Room_With_Wolf_Blitzer",2020,108,509
"cnn",42,6817,"The_Situation_Room_With_Wolf_Blitzer",2020,44,227
"cnn",43,11836,"The_Situation_Room_With_Wolf_Blitzer",2020,143,356
"cnn",44,2428,"The_Situation_Room_With_Wolf_Blitzer",2020,64,59
"cnn",45,3327,"The_Situation_Room_With_Wolf_Blitzer",2020,48,76
"cnn",46,8395,"The_Situation_Room_With_Wolf_Blitzer",2020,109,234
"cnn",47,11233,"The_Situation_Room_With_Wolf_Blitzer",2020,155,346
"cnn",48,4143,"The_Situation_Room_With_Wolf_Blitzer",2020,42,198
"cnn",49,9909,"The_Situation_Room_With_Wolf_Blitzer",2020,138,412
"cnn",50,6865,"The_Situation_Room_With_Wolf_Blitzer",2020,78,343
"cnn",51,8687,"The_Situation_Room_With_Wolf_Blitzer",2020,78,410
"cnn",52,5304,"The_Situation_Room_With_Wolf_Blitzer",2020,65,181
"cnn",35,76,"United_Shades_of_America",2020,2,3
"cnn",41,3846,"Vice_Presidential_Debate",2020,30,56
"cnn",22,1192,"We_Remember_A_National_Memorial_Service_for_Covid-19",2020,40,27
"cnn",30,256,"William_Barr_House_Judiciary_Hearing",2020,2,4
"fox",49,70,"All_American_Christmas_at_Fox_Square",2020,1,1
"fox",15,1515,"America_Together_Keeping_the_Faith",2020,21,37
"fox",12,0,"America_vs._Virus",2020,0,0
"fox",9,6345,"Americas_News_Headquarters",2020,48,285
"fox",10,12651,"Americas_News_Headquarters",2020,110,402
"fox",11,10575,"Americas_News_Headquarters",2020,55,292
"fox",12,8648,"Americas_News_Headquarters",2020,56,393
"fox",13,6706,"Americas_News_Headquarters",2020,76,297
"fox",14,8922,"Americas_News_Headquarters",2020,91,423
"fox",15,12293,"Americas_News_Headquarters",2020,122,439
"fox",16,11308,"Americas_News_Headquarters",2020,122,405
"fox",17,12388,"Americas_News_Headquarters",2020,111,343
"fox",18,11818,"Americas_News_Headquarters",2020,71,392
"fox",19,9990,"Americas_News_Headquarters",2020,84,384
"fox",20,5333,"Americas_News_Headquarters",2020,46,123
"fox",21,7629,"Americas_News_Headquarters",2020,82,187
"fox",23,2191,"Americas_News_Headquarters",2020,17,50
"fox",24,2794,"Americas_News_Headquarters",2020,20,75
"fox",25,5307,"Americas_News_Headquarters",2020,40,109
"fox",26,5177,"Americas_News_Headquarters",2020,29,228
"fox",27,5647,"Americas_News_Headquarters",2020,38,113
"fox",28,3986,"Americas_News_Headquarters",2020,41,113
"fox",29,4716,"Americas_News_Headquarters",2020,29,107
"fox",30,5083,"Americas_News_Headquarters",2020,33,126
"fox",31,7221,"Americas_News_Headquarters",2020,57,136
"fox",32,5363,"Americas_News_Headquarters",2020,46,103
"fox",33,1781,"Americas_News_Headquarters",2020,11,37
"fox",34,2945,"Americas_News_Headquarters",2020,22,57
"fox",37,3076,"Americas_News_Headquarters",2020,23,115
"fox",39,185,"Americas_News_Headquarters",2020,0,4
"fox",40,5343,"Americas_News_Headquarters",2020,15,173
"fox",41,5785,"Americas_News_Headquarters",2020,30,182
"fox",42,2836,"Americas_News_Headquarters",2020,15,104
"fox",43,1695,"Americas_News_Headquarters",2020,19,37
"fox",44,1106,"Americas_News_Headquarters",2020,12,20
"fox",46,1084,"Americas_News_Headquarters",2020,11,39
"fox",47,5680,"Americas_News_Headquarters",2020,38,170
"fox",48,4629,"Americas_News_Headquarters",2020,44,111
"fox",49,3397,"Americas_News_Headquarters",2020,19,101
"fox",50,1769,"Americas_News_Headquarters",2020,8,71
"fox",51,3468,"Americas_News_Headquarters",2020,32,133
"fox",52,2377,"Americas_News_Headquarters",2020,27,104
"fox",6,769,"Americas_Newsroom",2020,7,32
"fox",7,1447,"Americas_Newsroom",2020,6,38
"fox",8,167,"Americas_Newsroom",2020,3,11
"fox",9,2417,"Americas_Newsroom",2020,14,63
"fox",10,10996,"Americas_Newsroom",2020,48,293
"fox",11,16203,"Americas_Newsroom",2020,59,512
"fox",12,15029,"Americas_Newsroom",2020,92,538
"fox",13,18877,"Americas_Newsroom",2020,133,857
"fox",14,15331,"Americas_Newsroom",2020,130,698
"fox",15,17340,"Americas_Newsroom",2020,166,756
"fox",16,12950,"Americas_Newsroom",2020,104,397
"fox",17,10179,"Americas_Newsroom",2020,91,323
"fox",18,3986,"Americas_Newsroom",2020,25,91
"fox",19,8098,"Americas_Newsroom",2020,65,288
"fox",20,5683,"Americas_Newsroom",2020,49,202
"fox",22,2612,"Americas_Newsroom",2020,25,38
"fox",23,868,"Americas_Newsroom",2020,8,17
"fox",24,1855,"Americas_Newsroom",2020,15,52
"fox",25,2077,"Americas_Newsroom",2020,13,50
"fox",26,7617,"Americas_Newsroom",2020,63,284
"fox",27,4127,"Americas_Newsroom",2020,21,114
"fox",28,5106,"Americas_Newsroom",2020,43,113
"fox",29,7135,"Americas_Newsroom",2020,56,177
"fox",30,7040,"Americas_Newsroom",2020,57,123
"fox",31,7824,"Americas_Newsroom",2020,69,298
"fox",32,8438,"Americas_Newsroom",2020,66,168
"fox",33,6451,"Americas_Newsroom",2020,43,92
"fox",34,3299,"Americas_Newsroom",2020,24,56
"fox",35,3299,"Americas_Newsroom",2020,25,71
"fox",36,6476,"Americas_Newsroom",2020,65,142
"fox",37,8136,"Americas_Newsroom",2020,48,170
"fox",38,7059,"Americas_Newsroom",2020,45,157
"fox",39,7493,"Americas_Newsroom",2020,70,261
"fox",40,17248,"Americas_Newsroom",2020,26,552
"fox",41,8849,"Americas_Newsroom",2020,23,147
"fox",42,5109,"Americas_Newsroom",2020,15,58
"fox",43,2893,"Americas_Newsroom",2020,18,28
"fox",44,3364,"Americas_Newsroom",2020,23,53
"fox",45,1195,"Americas_Newsroom",2020,5,21
"fox",46,3683,"Americas_Newsroom",2020,22,87
"fox",47,11857,"Americas_Newsroom",2020,62,234
"fox",48,8079,"Americas_Newsroom",2020,44,285
"fox",49,10968,"Americas_Newsroom",2020,46,252
"fox",51,5591,"Americas_Newsroom",2020,28,136
"fox",52,8313,"Americas_Newsroom",2020,41,167
"fox",53,1895,"Americas_Newsroom",2020,16,56
"fox",7,224,"Bill_Hemmer_Reports",2020,4,15
"fox",9,900,"Bill_Hemmer_Reports",2020,4,26
"fox",12,725,"Bill_Hemmer_Reports",2020,5,36
"fox",13,1252,"Bill_Hemmer_Reports",2020,7,35
"fox",14,1203,"Bill_Hemmer_Reports",2020,10,47
"fox",15,724,"Bill_Hemmer_Reports",2020,8,43
"fox",17,1962,"Bill_Hemmer_Reports",2020,10,53
"fox",20,1598,"Bill_Hemmer_Reports",2020,5,72
"fox",24,1178,"Bill_Hemmer_Reports",2020,7,21
"fox",25,328,"Bill_Hemmer_Reports",2020,1,9
"fox",27,638,"Bill_Hemmer_Reports",2020,4,19
"fox",28,570,"Bill_Hemmer_Reports",2020,12,17
"fox",29,1129,"Bill_Hemmer_Reports",2020,7,40
"fox",30,713,"Bill_Hemmer_Reports",2020,6,16
"fox",31,780,"Bill_Hemmer_Reports",2020,6,7
"fox",32,856,"Bill_Hemmer_Reports",2020,13,26
"fox",35,781,"Bill_Hemmer_Reports",2020,3,11
"fox",36,1336,"Bill_Hemmer_Reports",2020,3,35
"fox",40,2688,"Bill_Hemmer_Reports",2020,9,71
"fox",43,2247,"Bill_Hemmer_Reports",2020,15,97
"fox",48,2133,"Bill_Hemmer_Reports",2020,14,80
"fox",49,850,"Bill_Hemmer_Reports",2020,3,15
"fox",51,1693,"Bill_Hemmer_Reports",2020,10,43
"fox",52,2166,"Bill_Hemmer_Reports",2020,19,57
"fox",53,546,"Bill_Hemmer_Reports",2020,2,17
"fox",40,3288,"Breaking_News_Coverage_Anchored_by_Jon_Scott",2020,8,115
"fox",40,2731,"Breaking_News_Coverage_Anchored_by_Rick_Leventhal",2020,8,130
"fox",9,1647,"Cavuto_Live",2020,6,30
"fox",12,1312,"Cavuto_Live",2020,11,32
"fox",19,1447,"Cavuto_Live",2020,7,76
"fox",20,1796,"Cavuto_Live",2020,21,42
"fox",21,824,"Cavuto_Live",2020,10,18
"fox",23,554,"Cavuto_Live",2020,6,15
"fox",26,726,"Cavuto_Live",2020,4,4
"fox",31,1409,"Cavuto_Live",2020,0,5
"fox",32,1250,"Cavuto_Live",2020,2,24
"fox",33,1210,"Cavuto_Live",2020,4,11
"fox",38,148,"Cavuto_Live",2020,0,0
"fox",41,1222,"Cavuto_Live",2020,2,32
"fox",43,677,"Cavuto_Live",2020,5,5
"fox",45,451,"Cavuto_Live",2020,5,2
"fox",48,1524,"Cavuto_Live",2020,2,23
"fox",11,4604,"Coronavirus_Pandemic_Coverage",2020,69,211
"fox",12,25113,"Coronavirus_Pandemic_Coverage",2020,247,921
"fox",13,15359,"Coronavirus_Pandemic_Coverage",2020,165,639
"fox",13,2256,"Coronavirus_Pandemic_President_Trump_Virtual_Town_Hall",2020,2,128
"fox",11,1881,"Coronavirus_Pandemic_Questions_Answered",2020,11,133
"fox",12,2268,"Coronavirus_Pandemic_Special",2020,16,117
"fox",13,3043,"Coronavirus_Pandemic_Special",2020,11,160
"fox",10,1742,"FOX__Friends_First",2020,21,32
"fox",11,13202,"FOX__Friends_First",2020,117,372
"fox",12,13733,"FOX__Friends_First",2020,66,405
"fox",13,16007,"FOX__Friends_First",2020,128,708
"fox",14,11131,"FOX__Friends_First",2020,71,462
"fox",15,10964,"FOX__Friends_First",2020,81,376
"fox",16,11731,"FOX__Friends_First",2020,120,368
"fox",17,11648,"FOX__Friends_First",2020,74,353
"fox",18,3627,"FOX__Friends_First",2020,30,87
"fox",19,4512,"FOX__Friends_First",2020,26,126
"fox",20,6239,"FOX__Friends_First",2020,43,148
"fox",21,1505,"FOX__Friends_First",2020,6,19
"fox",22,1126,"FOX__Friends_First",2020,7,20
"fox",23,346,"FOX__Friends_First",2020,0,10
"fox",24,3585,"FOX__Friends_First",2020,19,94
"fox",25,560,"FOX__Friends_First",2020,0,8
"fox",26,5341,"FOX__Friends_First",2020,41,125
"fox",27,1994,"FOX__Friends_First",2020,17,55
"fox",28,2493,"FOX__Friends_First",2020,31,77
"fox",29,4086,"FOX__Friends_First",2020,38,102
"fox",30,2168,"FOX__Friends_First",2020,13,29
"fox",31,263,"FOX__Friends_First",2020,1,5
"fox",32,1255,"FOX__Friends_First",2020,10,16
"fox",33,695,"FOX__Friends_First",2020,5,9
"fox",34,1726,"FOX__Friends_First",2020,17,53
"fox",35,404,"FOX__Friends_First",2020,3,4
"fox",36,1018,"FOX__Friends_First",2020,8,26
"fox",37,2211,"FOX__Friends_First",2020,19,37
"fox",38,368,"FOX__Friends_First",2020,2,0
"fox",39,1602,"FOX__Friends_First",2020,9,26
"fox",40,7809,"FOX__Friends_First",2020,20,227
"fox",41,1910,"FOX__Friends_First",2020,9,48
"fox",42,1591,"FOX__Friends_First",2020,13,57
"fox",43,319,"FOX__Friends_First",2020,2,10
"fox",44,256,"FOX__Friends_First",2020,4,2
"fox",45,1530,"FOX__Friends_First",2020,7,46
"fox",46,2577,"FOX__Friends_First",2020,14,67
"fox",47,4449,"FOX__Friends_First",2020,23,154
"fox",48,1014,"FOX__Friends_First",2020,4,19
"fox",49,1486,"FOX__Friends_First",2020,7,32
"fox",50,928,"FOX__Friends_First",2020,4,37
"fox",51,3706,"FOX__Friends_First",2020,17,134
"fox",52,2510,"FOX__Friends_First",2020,16,73
"fox",53,1911,"FOX__Friends_First",2020,20,58
"fox",7,806,"FOX_and_Friends",2020,2,28
"fox",9,669,"FOX_and_Friends",2020,14,41
"fox",10,2181,"FOX_and_Friends",2020,32,79
"fox",11,17372,"FOX_and_Friends",2020,80,670
"fox",12,19215,"FOX_and_Friends",2020,110,730
"fox",13,18442,"FOX_and_Friends",2020,109,788
"fox",14,11189,"FOX_and_Friends",2020,79,596
"fox",15,14593,"FOX_and_Friends",2020,114,545
"fox",16,10575,"FOX_and_Friends",2020,66,318
"fox",17,8153,"FOX_and_Friends",2020,59,240
"fox",18,3648,"FOX_and_Friends",2020,15,128
"fox",19,1668,"FOX_and_Friends",2020,5,20
"fox",20,927,"FOX_and_Friends",2020,4,7
"fox",21,1319,"FOX_and_Friends",2020,16,34
"fox",22,1244,"FOX_and_Friends",2020,11,12
"fox",23,750,"FOX_and_Friends",2020,15,15
"fox",24,1461,"FOX_and_Friends",2020,3,23
"fox",25,2828,"FOX_and_Friends",2020,23,68
"fox",26,3110,"FOX_and_Friends",2020,9,64
"fox",27,1367,"FOX_and_Friends",2020,5,28
"fox",29,1862,"FOX_and_Friends",2020,5,68
"fox",30,2923,"FOX_and_Friends",2020,20,69
"fox",31,1609,"FOX_and_Friends",2020,18,71
"fox",32,5143,"FOX_and_Friends",2020,21,99
"fox",33,4321,"FOX_and_Friends",2020,21,68
"fox",34,4808,"FOX_and_Friends",2020,18,65
"fox",35,1609,"FOX_and_Friends",2020,4,11
"fox",37,4014,"FOX_and_Friends",2020,13,72
"fox",38,1114,"FOX_and_Friends",2020,2,17
"fox",39,998,"FOX_and_Friends",2020,4,7
"fox",40,4015,"FOX_and_Friends",2020,16,105
"fox",41,1697,"FOX_and_Friends",2020,8,26
"fox",42,3581,"FOX_and_Friends",2020,28,55
"fox",44,1336,"FOX_and_Friends",2020,14,23
"fox",45,3375,"FOX_and_Friends",2020,7,125
"fox",46,1554,"FOX_and_Friends",2020,5,57
"fox",47,4272,"FOX_and_Friends",2020,20,127
"fox",48,1841,"FOX_and_Friends",2020,7,62
"fox",49,6121,"FOX_and_Friends",2020,29,154
"fox",51,6490,"FOX_and_Friends",2020,19,189
"fox",52,8065,"FOX_and_Friends",2020,57,118
"fox",9,1235,"FOX_and_Friends_Saturday",2020,13,26
"fox",11,6364,"FOX_and_Friends_Saturday",2020,33,258
"fox",12,5347,"FOX_and_Friends_Saturday",2020,32,185
"fox",13,4990,"FOX_and_Friends_Saturday",2020,43,154
"fox",15,4110,"FOX_and_Friends_Saturday",2020,29,133
"fox",16,4153,"FOX_and_Friends_Saturday",2020,29,92
"fox",17,3826,"FOX_and_Friends_Saturday",2020,20,71
"fox",18,3383,"FOX_and_Friends_Saturday",2020,12,49
"fox",20,2762,"FOX_and_Friends_Saturday",2020,13,29
"fox",21,2593,"FOX_and_Friends_Saturday",2020,9,31
"fox",23,1431,"FOX_and_Friends_Saturday",2020,2,14
"fox",24,1526,"FOX_and_Friends_Saturday",2020,9,20
"fox",26,2598,"FOX_and_Friends_Saturday",2020,37,43
"fox",27,1278,"FOX_and_Friends_Saturday",2020,6,12
"fox",28,1421,"FOX_and_Friends_Saturday",2020,11,29
"fox",29,830,"FOX_and_Friends_Saturday",2020,9,14
"fox",30,1551,"FOX_and_Friends_Saturday",2020,13,28
"fox",32,1909,"FOX_and_Friends_Saturday",2020,4,31
"fox",33,1778,"FOX_and_Friends_Saturday",2020,1,27
"fox",34,1743,"FOX_and_Friends_Saturday",2020,10,14
"fox",35,1959,"FOX_and_Friends_Saturday",2020,6,25
"fox",40,7248,"FOX_and_Friends_Saturday",2020,27,255
"fox",42,1917,"FOX_and_Friends_Saturday",2020,1,19
"fox",44,1162,"FOX_and_Friends_Saturday",2020,2,11
"fox",45,1359,"FOX_and_Friends_Saturday",2020,5,33
"fox",47,2182,"FOX_and_Friends_Saturday",2020,11,45
"fox",48,2326,"FOX_and_Friends_Saturday",2020,17,63
"fox",51,2340,"FOX_and_Friends_Saturday",2020,10,74
"fox",52,2134,"FOX_and_Friends_Saturday",2020,5,78
"fox",11,6228,"FOX_and_Friends_Sunday",2020,29,202
"fox",12,4743,"FOX_and_Friends_Sunday",2020,28,156
"fox",13,5324,"FOX_and_Friends_Sunday",2020,23,204
"fox",14,4893,"FOX_and_Friends_Sunday",2020,67,126
"fox",15,3796,"FOX_and_Friends_Sunday",2020,42,119
"fox",16,3228,"FOX_and_Friends_Sunday",2020,18,78
"fox",17,3165,"FOX_and_Friends_Sunday",2020,14,67
"fox",18,2792,"FOX_and_Friends_Sunday",2020,16,51
"fox",26,1231,"FOX_and_Friends_Sunday",2020,3,13
"fox",27,1607,"FOX_and_Friends_Sunday",2020,19,24
"fox",29,2294,"FOX_and_Friends_Sunday",2020,11,54
"fox",30,2037,"FOX_and_Friends_Sunday",2020,7,50
"fox",31,2233,"FOX_and_Friends_Sunday",2020,15,30
"fox",33,2006,"FOX_and_Friends_Sunday",2020,10,15
"fox",34,2454,"FOX_and_Friends_Sunday",2020,9,30
"fox",35,1017,"FOX_and_Friends_Sunday",2020,5,26
"fox",41,2078,"FOX_and_Friends_Sunday",2020,7,42
"fox",49,2491,"FOX_and_Friends_Sunday",2020,3,32
"fox",50,2188,"FOX_and_Friends_Sunday",2020,4,76
"fox",51,3822,"FOX_and_Friends_Sunday",2020,17,111
"fox",52,3600,"FOX_and_Friends_Sunday",2020,9,100
"fox",48,179,"Fox_Nation_Patriot_Awards",2020,3,1
"fox",9,2364,"Fox_News_at_Night_With_Shannon_Bream",2020,31,94
"fox",10,2518,"Fox_News_at_Night_With_Shannon_Bream",2020,13,119
"fox",11,10150,"Fox_News_at_Night_With_Shannon_Bream",2020,51,324
"fox",12,13816,"Fox_News_at_Night_With_Shannon_Bream",2020,116,513
"fox",13,13255,"Fox_News_at_Night_With_Shannon_Bream",2020,118,612
"fox",14,6197,"Fox_News_at_Night_With_Shannon_Bream",2020,74,230
"fox",15,8518,"Fox_News_at_Night_With_Shannon_Bream",2020,78,373
"fox",16,8971,"Fox_News_at_Night_With_Shannon_Bream",2020,108,223
"fox",17,9680,"Fox_News_at_Night_With_Shannon_Bream",2020,69,305
"fox",18,1828,"Fox_News_at_Night_With_Shannon_Bream",2020,17,61
"fox",19,2644,"Fox_News_at_Night_With_Shannon_Bream",2020,35,68
"fox",20,3040,"Fox_News_at_Night_With_Shannon_Bream",2020,26,72
"fox",21,1500,"Fox_News_at_Night_With_Shannon_Bream",2020,25,16
"fox",22,2424,"Fox_News_at_Night_With_Shannon_Bream",2020,46,52
"fox",23,1560,"Fox_News_at_Night_With_Shannon_Bream",2020,14,26
"fox",25,1330,"Fox_News_at_Night_With_Shannon_Bream",2020,10,27
"fox",26,1409,"Fox_News_at_Night_With_Shannon_Bream",2020,10,33
"fox",27,5169,"Fox_News_at_Night_With_Shannon_Bream",2020,43,128
"fox",28,4957,"Fox_News_at_Night_With_Shannon_Bream",2020,36,119
"fox",29,4238,"Fox_News_at_Night_With_Shannon_Bream",2020,39,115
"fox",30,3231,"Fox_News_at_Night_With_Shannon_Bream",2020,24,80
"fox",31,2452,"Fox_News_at_Night_With_Shannon_Bream",2020,14,116
"fox",32,1929,"Fox_News_at_Night_With_Shannon_Bream",2020,34,54
"fox",33,1955,"Fox_News_at_Night_With_Shannon_Bream",2020,24,41
"fox",35,1920,"Fox_News_at_Night_With_Shannon_Bream",2020,23,26
"fox",36,387,"Fox_News_at_Night_With_Shannon_Bream",2020,3,22
"fox",37,467,"Fox_News_at_Night_With_Shannon_Bream",2020,4,4
"fox",39,2238,"Fox_News_at_Night_With_Shannon_Bream",2020,28,94
"fox",40,8273,"Fox_News_at_Night_With_Shannon_Bream",2020,39,246
"fox",41,3670,"Fox_News_at_Night_With_Shannon_Bream",2020,25,71
"fox",42,616,"Fox_News_at_Night_With_Shannon_Bream",2020,4,10
"fox",43,1900,"Fox_News_at_Night_With_Shannon_Bream",2020,26,83
"fox",44,2677,"Fox_News_at_Night_With_Shannon_Bream",2020,12,63
"fox",45,1344,"Fox_News_at_Night_With_Shannon_Bream",2020,12,60
"fox",46,2438,"Fox_News_at_Night_With_Shannon_Bream",2020,17,80
"fox",47,3066,"Fox_News_at_Night_With_Shannon_Bream",2020,9,109
"fox",48,2141,"Fox_News_at_Night_With_Shannon_Bream",2020,4,48
"fox",49,1914,"Fox_News_at_Night_With_Shannon_Bream",2020,15,68
"fox",50,635,"Fox_News_at_Night_With_Shannon_Bream",2020,2,26
"fox",51,3998,"Fox_News_at_Night_With_Shannon_Bream",2020,7,91
"fox",52,591,"Fox_News_at_Night_With_Shannon_Bream",2020,4,26
"fox",53,1558,"Fox_News_at_Night_With_Shannon_Bream",2020,10,77
"fox",44,1951,"Fox_News_Democracy_2020",2020,20,25
"fox",33,1772,"FOX_News_Democracy_2020_Convention_Kickoff",2020,10,13
"fox",39,501,"Fox_News_Democracy_2020_Debate_Preview",2020,0,2
"fox",45,3493,"Fox_News_Democracy_2020_Election_Coverage",2020,13,41
"fox",44,750,"Fox_News_Democracy_2020_Election_Preview",2020,6,20
"fox",40,2173,"Fox_News_Democracy_2020_Presidential_Debate",2020,14,31
"fox",43,2366,"Fox_News_Democracy_2020_Second_Presidential_Debate",2020,13,55
"fox",33,1418,"Fox_News_Democracy_2020_The_Democratic_National_Convention",2020,7,24
"fox",41,2341,"Fox_News_Democracy_2020_Vice_Presidential_Debate",2020,15,38
"fox",11,825,"FOX_News_Sunday_With_Chris_Wallace",2020,3,33
"fox",13,564,"FOX_News_Sunday_With_Chris_Wallace",2020,5,9
"fox",16,3292,"FOX_News_Sunday_With_Chris_Wallace",2020,6,66
"fox",18,547,"FOX_News_Sunday_With_Chris_Wallace",2020,4,19
"fox",19,603,"FOX_News_Sunday_With_Chris_Wallace",2020,6,11
"fox",20,915,"FOX_News_Sunday_With_Chris_Wallace",2020,13,37
"fox",21,1063,"FOX_News_Sunday_With_Chris_Wallace",2020,12,34
"fox",22,418,"FOX_News_Sunday_With_Chris_Wallace",2020,5,2
"fox",27,1154,"FOX_News_Sunday_With_Chris_Wallace",2020,7,40
"fox",35,774,"FOX_News_Sunday_With_Chris_Wallace",2020,3,7
"fox",40,2413,"FOX_News_Sunday_With_Chris_Wallace",2020,12,103
"fox",41,1337,"FOX_News_Sunday_With_Chris_Wallace",2020,1,26
"fox",42,485,"FOX_News_Sunday_With_Chris_Wallace",2020,5,8
"fox",46,743,"FOX_News_Sunday_With_Chris_Wallace",2020,6,16
"fox",49,520,"FOX_News_Sunday_With_Chris_Wallace",2020,5,21
"fox",52,853,"FOX_News_Sunday_With_Chris_Wallace",2020,0,14
"fox",8,604,"Fox_Report_with_Jon_Scott",2020,10,33
"fox",10,2719,"Fox_Report_with_Jon_Scott",2020,27,91
"fox",11,8937,"Fox_Report_with_Jon_Scott",2020,34,283
"fox",12,7542,"Fox_Report_with_Jon_Scott",2020,44,265
"fox",13,7729,"Fox_Report_with_Jon_Scott",2020,93,367
"fox",14,10616,"Fox_Report_with_Jon_Scott",2020,130,462
"fox",15,6649,"Fox_Report_with_Jon_Scott",2020,99,204
"fox",16,4899,"Fox_Report_with_Jon_Scott",2020,53,127
"fox",17,5645,"Fox_Report_with_Jon_Scott",2020,46,155
"fox",18,7341,"Fox_Report_with_Jon_Scott",2020,73,167
"fox",19,4040,"Fox_Report_with_Jon_Scott",2020,49,117
"fox",20,5114,"Fox_Report_with_Jon_Scott",2020,51,86
"fox",21,1044,"Fox_Report_with_Jon_Scott",2020,24,18
"fox",23,1025,"Fox_Report_with_Jon_Scott",2020,16,25
"fox",24,836,"Fox_Report_with_Jon_Scott",2020,16,21
"fox",25,3158,"Fox_Report_with_Jon_Scott",2020,28,87
"fox",27,2529,"Fox_Report_with_Jon_Scott",2020,21,77
"fox",28,2259,"Fox_Report_with_Jon_Scott",2020,32,77
"fox",29,2269,"Fox_Report_with_Jon_Scott",2020,38,51
"fox",30,1106,"Fox_Report_with_Jon_Scott",2020,11,14
"fox",31,1976,"Fox_Report_with_Jon_Scott",2020,16,36
"fox",32,1530,"Fox_Report_with_Jon_Scott",2020,15,27
"fox",33,623,"Fox_Report_with_Jon_Scott",2020,9,32
"fox",34,1095,"Fox_Report_with_Jon_Scott",2020,9,16
"fox",36,1719,"Fox_Report_with_Jon_Scott",2020,13,44
"fox",37,1527,"Fox_Report_with_Jon_Scott",2020,8,43
"fox",40,5975,"Fox_Report_with_Jon_Scott",2020,29,180
"fox",41,2189,"Fox_Report_with_Jon_Scott",2020,14,50
"fox",42,1867,"Fox_Report_with_Jon_Scott",2020,10,39
"fox",46,890,"Fox_Report_with_Jon_Scott",2020,5,27
"fox",47,2134,"Fox_Report_with_Jon_Scott",2020,23,82
"fox",48,1948,"Fox_Report_with_Jon_Scott",2020,10,60
"fox",49,1058,"Fox_Report_with_Jon_Scott",2020,1,39
"fox",51,2250,"Fox_Report_with_Jon_Scott",2020,25,66
"fox",52,1040,"Fox_Report_with_Jon_Scott",2020,12,22
"fox",11,2074,"Hannity",2020,19,97
"fox",12,3660,"Hannity",2020,23,109
"fox",13,980,"Hannity",2020,5,36
"fox",14,3203,"Hannity",2020,21,107
"fox",15,1295,"Hannity",2020,5,37
"fox",16,3538,"Hannity",2020,22,81
"fox",17,3584,"Hannity",2020,42,97
"fox",18,2722,"Hannity",2020,25,77
"fox",19,728,"Hannity",2020,4,14
"fox",20,1684,"Hannity",2020,23,31
"fox",21,710,"Hannity",2020,4,11
"fox",22,1276,"Hannity",2020,18,26
"fox",23,626,"Hannity",2020,8,22
"fox",25,145,"Hannity",2020,1,0
"fox",26,1049,"Hannity",2020,13,24
"fox",28,738,"Hannity",2020,12,12
"fox",29,2621,"Hannity",2020,18,110
"fox",30,412,"Hannity",2020,2,11
"fox",31,223,"Hannity",2020,0,2
"fox",32,474,"Hannity",2020,5,4
"fox",33,644,"Hannity",2020,5,5
"fox",34,1281,"Hannity",2020,12,41
"fox",37,189,"Hannity",2020,0,1
"fox",40,1019,"Hannity",2020,0,36
"fox",41,868,"Hannity",2020,0,8
"fox",43,129,"Hannity",2020,0,1
"fox",45,487,"Hannity",2020,4,21
"fox",47,134,"Hannity",2020,0,1
"fox",51,2233,"Hannity",2020,7,31
"fox",52,1044,"Hannity",2020,10,47
"fox",35,541,"Hurricane_Coverage",2020,2,5
"fox",12,1215,"Justice_With_Judge_Jeanine",2020,9,41
"fox",13,1253,"Justice_With_Judge_Jeanine",2020,12,61
"fox",19,278,"Justice_With_Judge_Jeanine",2020,3,4
"fox",27,680,"Justice_With_Judge_Jeanine",2020,4,14
"fox",36,640,"Justice_With_Judge_Jeanine",2020,16,34
"fox",40,2463,"Justice_With_Judge_Jeanine",2020,7,69
"fox",51,634,"Justice_With_Judge_Jeanine",2020,2,16
"fox",40,4457,"Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",2020,19,121
"fox",16,1112,"Life_Liberty__Levin",2020,39,86
"fox",18,670,"Life_Liberty__Levin",2020,7,13
"fox",25,877,"Life_Liberty__Levin",2020,10,7
"fox",34,194,"Life_Liberty__Levin",2020,2,9
"fox",41,766,"Life_Liberty__Levin",2020,6,20
"fox",47,242,"Life_Liberty__Levin",2020,2,10
"fox",51,210,"Life_Liberty__Levin",2020,1,4
"fox",13,629,"MediaBuzz",2020,11,15
"fox",16,722,"MediaBuzz",2020,4,10
"fox",19,730,"MediaBuzz",2020,8,13
"fox",20,522,"MediaBuzz",2020,4,12
"fox",21,467,"MediaBuzz",2020,6,14
"fox",24,44,"MediaBuzz",2020,0,0
"fox",25,346,"MediaBuzz",2020,8,0
"fox",26,627,"MediaBuzz",2020,5,7
"fox",31,518,"MediaBuzz",2020,1,7
"fox",32,493,"MediaBuzz",2020,5,9
"fox",41,960,"MediaBuzz",2020,2,31
"fox",47,256,"MediaBuzz",2020,5,8
"fox",48,184,"MediaBuzz",2020,2,4
"fox",10,2287,"Outnumbered",2020,12,118
"fox",11,3811,"Outnumbered",2020,30,133
"fox",12,888,"Outnumbered",2020,5,41
"fox",13,2593,"Outnumbered",2020,20,142
"fox",14,3829,"Outnumbered",2020,45,162
"fox",15,3840,"Outnumbered",2020,32,159
"fox",16,1971,"Outnumbered",2020,14,57
"fox",17,3556,"Outnumbered",2020,40,124
"fox",18,1010,"Outnumbered",2020,9,30
"fox",20,1082,"Outnumbered",2020,4,32
