"id","fauci","cc","network","show","week","year","network2","week2","death_text","health_text","mentions_health2","mentions_death2","cnn","msnbc","log_cc","cnn_times_death","cnn_times_health","msnbc_times_death","msnbc_times_health","death_times_health","cnn_times_death_and_health","msnbc_times_death_and_health","show_id"
"The_Last_Word_With_Lawrence_ODonnell_35_2020",0,1,"msnbc","The_Last_Word_With_Lawrence_ODonnell",35,2020,"msnbc",26,19,9,0,0,0,1,0,0,0,0,0,0,0,0,132
"The_Last_Word_With_Lawrence_ODonnell_36_2020",0,4,"msnbc","The_Last_Word_With_Lawrence_ODonnell",36,2020,"msnbc",27,9,13,0,0,0,1,1.38629436111989,0,0,0,0,0,0,0,132
"The_Last_Word_With_Lawrence_ODonnell_37_2020",0,25,"msnbc","The_Last_Word_With_Lawrence_ODonnell",37,2020,"msnbc",28,64,54,0,1,0,1,3.2188758248682,0,0,1,0,0,0,0,132
"The_Last_Word_With_Lawrence_ODonnell_38_2020",0,5,"msnbc","The_Last_Word_With_Lawrence_ODonnell",38,2020,"msnbc",29,4,7,0,0,0,1,1.6094379124341,0,0,0,0,0,0,0,132
"The_Last_Word_With_Lawrence_ODonnell_39_2020",0,3,"msnbc","The_Last_Word_With_Lawrence_ODonnell",39,2020,"msnbc",30,16,36,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,132
"The_Last_Word_With_Lawrence_ODonnell_40_2020",0,38,"msnbc","The_Last_Word_With_Lawrence_ODonnell",40,2020,"msnbc",31,36,202,1,1,0,1,3.63758615972639,0,0,1,1,1,0,1,132
"The_Last_Word_With_Lawrence_ODonnell_41_2020",0,23,"msnbc","The_Last_Word_With_Lawrence_ODonnell",41,2020,"msnbc",32,10,90,1,0,0,1,3.13549421592915,0,0,0,1,0,0,0,132
"The_Last_Word_With_Lawrence_ODonnell_43_2020",0,8,"msnbc","The_Last_Word_With_Lawrence_ODonnell",43,2020,"msnbc",34,20,39,0,1,0,1,2.07944154167984,0,0,1,0,0,0,0,132
"The_Last_Word_With_Lawrence_ODonnell_44_2020",0,2,"msnbc","The_Last_Word_With_Lawrence_ODonnell",44,2020,"msnbc",35,7,12,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,132
"The_Last_Word_With_Lawrence_ODonnell_46_2020",0,14,"msnbc","The_Last_Word_With_Lawrence_ODonnell",46,2020,"msnbc",37,7,22,0,0,0,1,2.63905732961526,0,0,0,0,0,0,0,132
"The_Last_Word_With_Lawrence_ODonnell_47_2020",0,2,"msnbc","The_Last_Word_With_Lawrence_ODonnell",47,2020,"msnbc",38,2,2,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,132
"The_Last_Word_With_Lawrence_ODonnell_48_2020",0,7,"msnbc","The_Last_Word_With_Lawrence_ODonnell",48,2020,"msnbc",39,7,16,0,0,0,1,1.94591014905531,0,0,0,0,0,0,0,132
"The_Last_Word_With_Lawrence_ODonnell_49_2020",0,12,"msnbc","The_Last_Word_With_Lawrence_ODonnell",49,2020,"msnbc",40,28,54,0,1,0,1,2.484906649788,0,0,1,0,0,0,0,132
"The_Last_Word_With_Lawrence_ODonnell_50_2020",0,8,"msnbc","The_Last_Word_With_Lawrence_ODonnell",50,2020,"msnbc",41,19,31,0,0,0,1,2.07944154167984,0,0,0,0,0,0,0,132
"The_Last_Word_With_Lawrence_ODonnell_51_2020",0,28,"msnbc","The_Last_Word_With_Lawrence_ODonnell",51,2020,"msnbc",42,51,213,1,1,0,1,3.3322045101752,0,0,1,1,1,0,1,132
"The_Last_Word_With_Lawrence_ODonnell_52_2020",0,19,"msnbc","The_Last_Word_With_Lawrence_ODonnell",52,2020,"msnbc",43,15,75,1,0,0,1,2.94443897916644,0,0,0,1,0,0,0,132
"The_Lead_With_Jake_Tapper_12_2020",1,9,"cnn","The_Lead_With_Jake_Tapper",12,2020,"cnn",3,48,286,1,1,1,0,2.19722457733622,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_13_2020",0,1,"cnn","The_Lead_With_Jake_Tapper",13,2020,"cnn",4,60,290,1,1,1,0,0,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_14_2020",0,2,"cnn","The_Lead_With_Jake_Tapper",14,2020,"cnn",5,39,109,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_16_2020",0,3,"cnn","The_Lead_With_Jake_Tapper",16,2020,"cnn",7,23,106,0,0,1,0,1.09861228866811,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_17_2020",0,5,"cnn","The_Lead_With_Jake_Tapper",17,2020,"cnn",8,53,233,1,1,1,0,1.6094379124341,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_18_2020",0,12,"cnn","The_Lead_With_Jake_Tapper",18,2020,"cnn",9,57,180,1,1,1,0,2.484906649788,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_20_2020",0,2,"cnn","The_Lead_With_Jake_Tapper",20,2020,"cnn",11,56,221,1,1,1,0,0.693147180559945,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_23_2020",0,2,"cnn","The_Lead_With_Jake_Tapper",23,2020,"cnn",14,14,47,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_24_2020",0,2,"cnn","The_Lead_With_Jake_Tapper",24,2020,"cnn",15,13,110,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_25_2020",0,2,"cnn","The_Lead_With_Jake_Tapper",25,2020,"cnn",16,25,64,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_26_2020",1,11,"cnn","The_Lead_With_Jake_Tapper",26,2020,"cnn",17,47,231,1,1,1,0,2.39789527279837,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_27_2020",0,10,"cnn","The_Lead_With_Jake_Tapper",27,2020,"cnn",18,41,172,1,0,1,0,2.30258509299405,0,1,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_28_2020",1,17,"cnn","The_Lead_With_Jake_Tapper",28,2020,"cnn",19,52,241,1,1,1,0,2.83321334405622,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_29_2020",0,7,"cnn","The_Lead_With_Jake_Tapper",29,2020,"cnn",20,71,292,1,1,1,0,1.94591014905531,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_30_2020",0,6,"cnn","The_Lead_With_Jake_Tapper",30,2020,"cnn",21,32,61,0,0,1,0,1.79175946922805,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_31_2020",0,5,"cnn","The_Lead_With_Jake_Tapper",31,2020,"cnn",22,59,169,1,1,1,0,1.6094379124341,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_32_2020",0,3,"cnn","The_Lead_With_Jake_Tapper",32,2020,"cnn",23,6,64,0,0,1,0,1.09861228866811,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_33_2020",0,8,"cnn","The_Lead_With_Jake_Tapper",33,2020,"cnn",24,60,223,1,1,1,0,2.07944154167984,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_34_2020",0,6,"cnn","The_Lead_With_Jake_Tapper",34,2020,"cnn",25,42,200,1,1,1,0,1.79175946922805,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_35_2020",0,5,"cnn","The_Lead_With_Jake_Tapper",35,2020,"cnn",26,41,145,0,0,1,0,1.6094379124341,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_37_2020",0,6,"cnn","The_Lead_With_Jake_Tapper",37,2020,"cnn",28,49,98,0,1,1,0,1.79175946922805,1,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_38_2020",0,9,"cnn","The_Lead_With_Jake_Tapper",38,2020,"cnn",29,18,57,0,0,1,0,2.19722457733622,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_39_2020",0,1,"cnn","The_Lead_With_Jake_Tapper",39,2020,"cnn",30,10,67,0,0,1,0,0,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_40_2020",0,8,"cnn","The_Lead_With_Jake_Tapper",40,2020,"cnn",31,22,134,0,0,1,0,2.07944154167984,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_41_2020",0,14,"cnn","The_Lead_With_Jake_Tapper",41,2020,"cnn",32,15,140,0,0,1,0,2.63905732961526,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_42_2020",0,17,"cnn","The_Lead_With_Jake_Tapper",42,2020,"cnn",33,65,340,1,1,1,0,2.83321334405622,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_43_2020",0,11,"cnn","The_Lead_With_Jake_Tapper",43,2020,"cnn",34,64,165,0,1,1,0,2.39789527279837,1,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_44_2020",0,13,"cnn","The_Lead_With_Jake_Tapper",44,2020,"cnn",35,6,16,0,0,1,0,2.56494935746154,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_46_2020",0,16,"cnn","The_Lead_With_Jake_Tapper",46,2020,"cnn",37,46,183,1,1,1,0,2.77258872223978,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_47_2020",0,14,"cnn","The_Lead_With_Jake_Tapper",47,2020,"cnn",38,48,166,1,1,1,0,2.63905732961526,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_48_2020",0,7,"cnn","The_Lead_With_Jake_Tapper",48,2020,"cnn",39,25,125,0,0,1,0,1.94591014905531,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_49_2020",0,7,"cnn","The_Lead_With_Jake_Tapper",49,2020,"cnn",40,71,338,1,1,1,0,1.94591014905531,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_50_2020",0,1,"cnn","The_Lead_With_Jake_Tapper",50,2020,"cnn",41,5,76,0,0,1,0,0,0,0,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_51_2020",0,13,"cnn","The_Lead_With_Jake_Tapper",51,2020,"cnn",42,34,213,1,0,1,0,2.56494935746154,0,1,0,0,0,0,0,133
"The_Lead_With_Jake_Tapper_52_2020",0,4,"cnn","The_Lead_With_Jake_Tapper",52,2020,"cnn",43,48,180,1,1,1,0,1.38629436111989,1,1,0,0,1,1,0,133
"The_Lead_With_Jake_Tapper_53_2020",0,3,"cnn","The_Lead_With_Jake_Tapper",53,2020,"cnn",44,15,50,0,0,1,0,1.09861228866811,0,0,0,0,0,0,0,133
"The_Next_Revolution_With_Steve_Hilton_12_2020",0,12,"fox","The_Next_Revolution_With_Steve_Hilton",12,2020,"fox",3,7,38,0,0,0,0,2.484906649788,0,0,0,0,0,0,0,134
"The_Next_Revolution_With_Steve_Hilton_13_2020",0,2,"fox","The_Next_Revolution_With_Steve_Hilton",13,2020,"fox",4,19,55,1,1,0,0,0.693147180559945,0,0,0,0,1,0,0,134
"The_Next_Revolution_With_Steve_Hilton_17_2020",0,1,"fox","The_Next_Revolution_With_Steve_Hilton",17,2020,"fox",8,10,53,1,1,0,0,0,0,0,0,0,1,0,0,134
"The_Next_Revolution_With_Steve_Hilton_28_2020",0,1,"fox","The_Next_Revolution_With_Steve_Hilton",28,2020,"fox",19,1,13,0,0,0,0,0,0,0,0,0,0,0,0,134
"The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special_19_2020",0,18,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",19,2020,"cnn",10,20,42,0,0,1,0,2.89037175789616,0,0,0,0,0,0,0,135
"The_Rachel_Maddow_Show_11_2020",0,14,"msnbc","The_Rachel_Maddow_Show",11,2020,"msnbc",2,6,34,0,0,0,1,2.63905732961526,0,0,0,0,0,0,0,136
"The_Rachel_Maddow_Show_12_2020",1,19,"msnbc","The_Rachel_Maddow_Show",12,2020,"msnbc",3,50,344,1,1,0,1,2.94443897916644,0,0,1,1,1,0,1,136
"The_Rachel_Maddow_Show_13_2020",0,9,"msnbc","The_Rachel_Maddow_Show",13,2020,"msnbc",4,33,191,1,1,0,1,2.19722457733622,0,0,1,1,1,0,1,136
"The_Rachel_Maddow_Show_14_2020",0,12,"msnbc","The_Rachel_Maddow_Show",14,2020,"msnbc",5,29,121,1,1,0,1,2.484906649788,0,0,1,1,1,0,1,136
"The_Rachel_Maddow_Show_16_2020",0,30,"msnbc","The_Rachel_Maddow_Show",16,2020,"msnbc",7,83,124,1,1,0,1,3.40119738166216,0,0,1,1,1,0,1,136
"The_Rachel_Maddow_Show_17_2020",0,6,"msnbc","The_Rachel_Maddow_Show",17,2020,"msnbc",8,30,86,0,1,0,1,1.79175946922805,0,0,1,0,0,0,0,136
"The_Rachel_Maddow_Show_18_2020",0,25,"msnbc","The_Rachel_Maddow_Show",18,2020,"msnbc",9,106,295,1,1,0,1,3.2188758248682,0,0,1,1,1,0,1,136
"The_Rachel_Maddow_Show_19_2020",0,6,"msnbc","The_Rachel_Maddow_Show",19,2020,"msnbc",10,37,92,0,1,0,1,1.79175946922805,0,0,1,0,0,0,0,136
"The_Rachel_Maddow_Show_20_2020",0,18,"msnbc","The_Rachel_Maddow_Show",20,2020,"msnbc",11,74,185,1,1,0,1,2.89037175789616,0,0,1,1,1,0,1,136
"The_Rachel_Maddow_Show_21_2020",0,29,"msnbc","The_Rachel_Maddow_Show",21,2020,"msnbc",12,60,138,1,1,0,1,3.36729582998647,0,0,1,1,1,0,1,136
"The_Rachel_Maddow_Show_22_2020",0,2,"msnbc","The_Rachel_Maddow_Show",22,2020,"msnbc",13,21,88,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,136
"The_Rachel_Maddow_Show_24_2020",0,10,"msnbc","The_Rachel_Maddow_Show",24,2020,"msnbc",15,32,105,0,1,0,1,2.30258509299405,0,0,1,0,0,0,0,136
"The_Rachel_Maddow_Show_25_2020",0,6,"msnbc","The_Rachel_Maddow_Show",25,2020,"msnbc",16,25,95,0,0,0,1,1.79175946922805,0,0,0,0,0,0,0,136
"The_Rachel_Maddow_Show_26_2020",0,12,"msnbc","The_Rachel_Maddow_Show",26,2020,"msnbc",17,18,163,1,0,0,1,2.484906649788,0,0,0,1,0,0,0,136
"The_Rachel_Maddow_Show_27_2020",0,20,"msnbc","The_Rachel_Maddow_Show",27,2020,"msnbc",18,4,37,0,0,0,1,2.99573227355399,0,0,0,0,0,0,0,136
"The_Rachel_Maddow_Show_28_2020",0,10,"msnbc","The_Rachel_Maddow_Show",28,2020,"msnbc",19,15,125,1,0,0,1,2.30258509299405,0,0,0,1,0,0,0,136
"The_Rachel_Maddow_Show_29_2020",0,5,"msnbc","The_Rachel_Maddow_Show",29,2020,"msnbc",20,20,156,1,0,0,1,1.6094379124341,0,0,0,1,0,0,0,136
"The_Rachel_Maddow_Show_30_2020",0,33,"msnbc","The_Rachel_Maddow_Show",30,2020,"msnbc",21,85,207,1,1,0,1,3.49650756146648,0,0,1,1,1,0,1,136
"The_Rachel_Maddow_Show_31_2020",1,15,"msnbc","The_Rachel_Maddow_Show",31,2020,"msnbc",22,44,58,0,1,0,1,2.70805020110221,0,0,1,0,0,0,0,136
"The_Rachel_Maddow_Show_32_2020",0,5,"msnbc","The_Rachel_Maddow_Show",32,2020,"msnbc",23,26,52,0,1,0,1,1.6094379124341,0,0,1,0,0,0,0,136
"The_Rachel_Maddow_Show_35_2020",0,14,"msnbc","The_Rachel_Maddow_Show",35,2020,"msnbc",26,22,96,0,0,0,1,2.63905732961526,0,0,0,0,0,0,0,136
"The_Rachel_Maddow_Show_36_2020",0,6,"msnbc","The_Rachel_Maddow_Show",36,2020,"msnbc",27,20,64,0,0,0,1,1.79175946922805,0,0,0,0,0,0,0,136
"The_Rachel_Maddow_Show_37_2020",0,8,"msnbc","The_Rachel_Maddow_Show",37,2020,"msnbc",28,10,49,0,0,0,1,2.07944154167984,0,0,0,0,0,0,0,136
"The_Rachel_Maddow_Show_38_2020",0,9,"msnbc","The_Rachel_Maddow_Show",38,2020,"msnbc",29,10,65,0,0,0,1,2.19722457733622,0,0,0,0,0,0,0,136
"The_Rachel_Maddow_Show_39_2020",0,26,"msnbc","The_Rachel_Maddow_Show",39,2020,"msnbc",30,37,141,1,1,0,1,3.25809653802148,0,0,1,1,1,0,1,136
"The_Rachel_Maddow_Show_40_2020",0,18,"msnbc","The_Rachel_Maddow_Show",40,2020,"msnbc",31,32,298,1,1,0,1,2.89037175789616,0,0,1,1,1,0,1,136
"The_Rachel_Maddow_Show_41_2020",0,33,"msnbc","The_Rachel_Maddow_Show",41,2020,"msnbc",32,24,134,1,0,0,1,3.49650756146648,0,0,0,1,0,0,0,136
"The_Rachel_Maddow_Show_42_2020",0,44,"msnbc","The_Rachel_Maddow_Show",42,2020,"msnbc",33,20,122,1,0,0,1,3.78418963391826,0,0,0,1,0,0,0,136
"The_Rachel_Maddow_Show_43_2020",0,1,"msnbc","The_Rachel_Maddow_Show",43,2020,"msnbc",34,7,38,0,0,0,1,0,0,0,0,0,0,0,0,136
"The_Rachel_Maddow_Show_44_2020",0,13,"msnbc","The_Rachel_Maddow_Show",44,2020,"msnbc",35,33,113,0,1,0,1,2.56494935746154,0,0,1,0,0,0,0,136
"The_Rachel_Maddow_Show_45_2020",0,3,"msnbc","The_Rachel_Maddow_Show",45,2020,"msnbc",36,12,54,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,136
"The_Rachel_Maddow_Show_46_2020",0,30,"msnbc","The_Rachel_Maddow_Show",46,2020,"msnbc",37,22,241,1,0,0,1,3.40119738166216,0,0,0,1,0,0,0,136
"The_Rachel_Maddow_Show_47_2020",0,1,"msnbc","The_Rachel_Maddow_Show",47,2020,"msnbc",38,13,52,0,0,0,1,0,0,0,0,0,0,0,0,136
"The_Rachel_Maddow_Show_49_2020",0,10,"msnbc","The_Rachel_Maddow_Show",49,2020,"msnbc",40,18,105,0,0,0,1,2.30258509299405,0,0,0,0,0,0,0,136
"The_Rachel_Maddow_Show_50_2020",0,24,"msnbc","The_Rachel_Maddow_Show",50,2020,"msnbc",41,49,198,1,1,0,1,3.17805383034795,0,0,1,1,1,0,1,136
"The_Rachel_Maddow_Show_51_2020",0,25,"msnbc","The_Rachel_Maddow_Show",51,2020,"msnbc",42,29,240,1,1,0,1,3.2188758248682,0,0,1,1,1,0,1,136
"The_Rachel_Maddow_Show_52_2020",0,10,"msnbc","The_Rachel_Maddow_Show",52,2020,"msnbc",43,5,67,0,0,0,1,2.30258509299405,0,0,0,0,0,0,0,136
"The_Rachel_Maddow_Show_9_2020",0,20,"msnbc","The_Rachel_Maddow_Show",9,2020,"msnbc",0,46,185,1,1,0,1,2.99573227355399,0,0,1,1,1,0,1,136
"The_ReidOut_30_2020",0,6,"msnbc","The_ReidOut",30,2020,"msnbc",21,8,17,0,0,0,1,1.79175946922805,0,0,0,0,0,0,0,137
"The_ReidOut_31_2020",0,10,"msnbc","The_ReidOut",31,2020,"msnbc",22,11,5,0,0,0,1,2.30258509299405,0,0,0,0,0,0,0,137
"The_ReidOut_36_2020",0,2,"msnbc","The_ReidOut",36,2020,"msnbc",27,3,9,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,137
"The_ReidOut_37_2020",0,3,"msnbc","The_ReidOut",37,2020,"msnbc",28,8,20,0,0,0,1,1.09861228866811,0,0,0,0,0,0,0,137
"The_ReidOut_39_2020",0,2,"msnbc","The_ReidOut",39,2020,"msnbc",30,24,31,0,1,0,1,0.693147180559945,0,0,1,0,0,0,0,137
"The_ReidOut_40_2020",0,1,"msnbc","The_ReidOut",40,2020,"msnbc",31,10,72,1,0,0,1,0,0,0,0,1,0,0,0,137
"The_ReidOut_41_2020",0,12,"msnbc","The_ReidOut",41,2020,"msnbc",32,18,42,1,1,0,1,2.484906649788,0,0,1,1,1,0,1,137
"The_ReidOut_42_2020",1,7,"msnbc","The_ReidOut",42,2020,"msnbc",33,22,59,1,1,0,1,1.94591014905531,0,0,1,1,1,0,1,137
"The_ReidOut_43_2020",0,5,"msnbc","The_ReidOut",43,2020,"msnbc",34,37,40,1,1,0,1,1.6094379124341,0,0,1,1,1,0,1,137
"The_ReidOut_44_2020",0,1,"msnbc","The_ReidOut",44,2020,"msnbc",35,13,22,0,0,0,1,0,0,0,0,0,0,0,0,137
"The_ReidOut_45_2020",0,4,"msnbc","The_ReidOut",45,2020,"msnbc",36,9,35,1,0,0,1,1.38629436111989,0,0,0,1,0,0,0,137
"The_ReidOut_46_2020",0,3,"msnbc","The_ReidOut",46,2020,"msnbc",37,24,59,1,1,0,1,1.09861228866811,0,0,1,1,1,0,1,137
"The_ReidOut_49_2020",0,2,"msnbc","The_ReidOut",49,2020,"msnbc",40,32,60,1,1,0,1,0.693147180559945,0,0,1,1,1,0,1,137
"The_ReidOut_50_2020",0,1,"msnbc","The_ReidOut",50,2020,"msnbc",41,6,15,0,0,0,1,0,0,0,0,0,0,0,0,137
"The_ReidOut_53_2020",0,2,"msnbc","The_ReidOut",53,2020,"msnbc",44,14,14,0,1,0,1,0.693147180559945,0,0,1,0,0,0,0,137
"The_Situation_Room_With_Wolf_Blitzer_12_2020",0,10,"cnn","The_Situation_Room_With_Wolf_Blitzer",12,2020,"cnn",3,38,198,0,0,1,0,2.30258509299405,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_13_2020",0,1,"cnn","The_Situation_Room_With_Wolf_Blitzer",13,2020,"cnn",4,25,180,0,0,1,0,0,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_15_2020",0,8,"cnn","The_Situation_Room_With_Wolf_Blitzer",15,2020,"cnn",6,53,178,0,0,1,0,2.07944154167984,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_16_2020",1,12,"cnn","The_Situation_Room_With_Wolf_Blitzer",16,2020,"cnn",7,40,129,0,0,1,0,2.484906649788,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_17_2020",0,11,"cnn","The_Situation_Room_With_Wolf_Blitzer",17,2020,"cnn",8,75,441,1,1,1,0,2.39789527279837,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_18_2020",0,12,"cnn","The_Situation_Room_With_Wolf_Blitzer",18,2020,"cnn",9,69,238,1,0,1,0,2.484906649788,0,1,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_19_2020",0,2,"cnn","The_Situation_Room_With_Wolf_Blitzer",19,2020,"cnn",10,12,22,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_20_2020",1,3,"cnn","The_Situation_Room_With_Wolf_Blitzer",20,2020,"cnn",11,74,201,0,1,1,0,1.09861228866811,1,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_21_2020",0,2,"cnn","The_Situation_Room_With_Wolf_Blitzer",21,2020,"cnn",12,46,68,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_22_2020",0,4,"cnn","The_Situation_Room_With_Wolf_Blitzer",22,2020,"cnn",13,119,175,0,1,1,0,1.38629436111989,1,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_23_2020",0,3,"cnn","The_Situation_Room_With_Wolf_Blitzer",23,2020,"cnn",14,19,15,0,0,1,0,1.09861228866811,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_24_2020",0,2,"cnn","The_Situation_Room_With_Wolf_Blitzer",24,2020,"cnn",15,49,63,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_25_2020",0,5,"cnn","The_Situation_Room_With_Wolf_Blitzer",25,2020,"cnn",16,63,138,0,0,1,0,1.6094379124341,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_26_2020",0,21,"cnn","The_Situation_Room_With_Wolf_Blitzer",26,2020,"cnn",17,98,306,1,1,1,0,3.04452243772342,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_27_2020",0,14,"cnn","The_Situation_Room_With_Wolf_Blitzer",27,2020,"cnn",18,67,204,0,0,1,0,2.63905732961526,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_28_2020",1,16,"cnn","The_Situation_Room_With_Wolf_Blitzer",28,2020,"cnn",19,116,363,1,1,1,0,2.77258872223978,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_29_2020",0,12,"cnn","The_Situation_Room_With_Wolf_Blitzer",29,2020,"cnn",20,145,526,1,1,1,0,2.484906649788,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_30_2020",0,17,"cnn","The_Situation_Room_With_Wolf_Blitzer",30,2020,"cnn",21,115,342,1,1,1,0,2.83321334405622,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_31_2020",0,40,"cnn","The_Situation_Room_With_Wolf_Blitzer",31,2020,"cnn",22,272,631,1,1,1,0,3.68887945411394,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_32_2020",0,20,"cnn","The_Situation_Room_With_Wolf_Blitzer",32,2020,"cnn",23,72,185,0,1,1,0,2.99573227355399,1,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_33_2020",0,16,"cnn","The_Situation_Room_With_Wolf_Blitzer",33,2020,"cnn",24,73,192,0,1,1,0,2.77258872223978,1,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_34_2020",0,3,"cnn","The_Situation_Room_With_Wolf_Blitzer",34,2020,"cnn",25,63,148,0,0,1,0,1.09861228866811,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_35_2020",0,11,"cnn","The_Situation_Room_With_Wolf_Blitzer",35,2020,"cnn",26,59,174,0,0,1,0,2.39789527279837,0,0,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_36_2020",0,15,"cnn","The_Situation_Room_With_Wolf_Blitzer",36,2020,"cnn",27,66,226,1,0,1,0,2.70805020110221,0,1,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_37_2020",0,24,"cnn","The_Situation_Room_With_Wolf_Blitzer",37,2020,"cnn",28,136,209,1,1,1,0,3.17805383034795,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_38_2020",0,35,"cnn","The_Situation_Room_With_Wolf_Blitzer",38,2020,"cnn",29,95,205,1,1,1,0,3.55534806148941,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_39_2020",0,21,"cnn","The_Situation_Room_With_Wolf_Blitzer",39,2020,"cnn",30,72,206,1,1,1,0,3.04452243772342,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_40_2020",0,55,"cnn","The_Situation_Room_With_Wolf_Blitzer",40,2020,"cnn",31,49,553,1,0,1,0,4.00733318523247,0,1,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_41_2020",0,49,"cnn","The_Situation_Room_With_Wolf_Blitzer",41,2020,"cnn",32,108,509,1,1,1,0,3.89182029811063,1,1,0,0,1,1,0,138
"The_Situation_Room_With_Wolf_Blitzer_42_2020",0,24,"cnn","The_Situation_Room_With_Wolf_Blitzer",42,2020,"cnn",33,44,227,1,0,1,0,3.17805383034795,0,1,0,0,0,0,0,138
"The_Situation_Room_With_Wolf_Blitzer_43_2020",1,43,"cnn","The_Situation_Room_With_Wolf_Blitzer",43,2020,"cnn",34,143,356,1,1,1,0,3.76120011569356,1,1,0,0,1,1,0,138
