"fauci","cc","network","show","week","year"
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",14,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",15,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",16,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",17,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",18,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",19,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",20,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",21,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",22,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",23,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",24,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",25,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",26,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",27,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",28,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",29,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",30,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",31,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",32,2020
0,17,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",33,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",34,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",35,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",36,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",37,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",38,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",39,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",40,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",41,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",42,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",43,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",44,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",45,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",46,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",47,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",48,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",49,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",50,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",51,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",52,2020
NA,NA,"fox","Fox_News_Democracy_2020_The_Democratic_National_Convention",53,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",9,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",10,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",11,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",12,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",13,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",14,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",15,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",16,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",17,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",18,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",19,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",20,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",21,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",22,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",23,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",24,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",25,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",26,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",27,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",28,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",29,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",30,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",31,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",32,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",33,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",34,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",35,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",36,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",37,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",38,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",39,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",40,2020
0,24,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",41,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",42,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",43,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",44,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",45,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",46,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",47,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",48,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",49,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",50,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",51,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",52,2020
NA,NA,"fox","Fox_News_Democracy_2020_Vice_Presidential_Debate",53,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",9,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",10,2020
0,4,"fox","FOX_News_Sunday_With_Chris_Wallace",11,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",12,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",13,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",14,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",15,2020
0,9,"fox","FOX_News_Sunday_With_Chris_Wallace",16,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",17,2020
0,6,"fox","FOX_News_Sunday_With_Chris_Wallace",18,2020
0,4,"fox","FOX_News_Sunday_With_Chris_Wallace",19,2020
0,3,"fox","FOX_News_Sunday_With_Chris_Wallace",20,2020
0,11,"fox","FOX_News_Sunday_With_Chris_Wallace",21,2020
0,1,"fox","FOX_News_Sunday_With_Chris_Wallace",22,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",23,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",24,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",25,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",26,2020
0,5,"fox","FOX_News_Sunday_With_Chris_Wallace",27,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",28,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",29,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",30,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",31,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",32,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",33,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",34,2020
0,18,"fox","FOX_News_Sunday_With_Chris_Wallace",35,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",36,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",37,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",38,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",39,2020
0,60,"fox","FOX_News_Sunday_With_Chris_Wallace",40,2020
0,14,"fox","FOX_News_Sunday_With_Chris_Wallace",41,2020
0,5,"fox","FOX_News_Sunday_With_Chris_Wallace",42,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",43,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",44,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",45,2020
0,4,"fox","FOX_News_Sunday_With_Chris_Wallace",46,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",47,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",48,2020
0,1,"fox","FOX_News_Sunday_With_Chris_Wallace",49,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",50,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",51,2020
0,4,"fox","FOX_News_Sunday_With_Chris_Wallace",52,2020
NA,NA,"fox","FOX_News_Sunday_With_Chris_Wallace",53,2020
NA,NA,"fox","Fox_Report_with_Jon_Scott",9,2020
0,7,"fox","Fox_Report_with_Jon_Scott",10,2020
0,27,"fox","Fox_Report_with_Jon_Scott",11,2020
0,14,"fox","Fox_Report_with_Jon_Scott",12,2020
0,9,"fox","Fox_Report_with_Jon_Scott",13,2020
1,34,"fox","Fox_Report_with_Jon_Scott",14,2020
0,13,"fox","Fox_Report_with_Jon_Scott",15,2020
0,12,"fox","Fox_Report_with_Jon_Scott",16,2020
0,4,"fox","Fox_Report_with_Jon_Scott",17,2020
0,12,"fox","Fox_Report_with_Jon_Scott",18,2020
0,9,"fox","Fox_Report_with_Jon_Scott",19,2020
0,10,"fox","Fox_Report_with_Jon_Scott",20,2020
0,1,"fox","Fox_Report_with_Jon_Scott",21,2020
NA,NA,"fox","Fox_Report_with_Jon_Scott",22,2020
0,5,"fox","Fox_Report_with_Jon_Scott",23,2020
0,1,"fox","Fox_Report_with_Jon_Scott",24,2020
0,5,"fox","Fox_Report_with_Jon_Scott",25,2020
NA,NA,"fox","Fox_Report_with_Jon_Scott",26,2020
0,3,"fox","Fox_Report_with_Jon_Scott",27,2020
0,10,"fox","Fox_Report_with_Jon_Scott",28,2020
0,21,"fox","Fox_Report_with_Jon_Scott",29,2020
0,5,"fox","Fox_Report_with_Jon_Scott",30,2020
0,9,"fox","Fox_Report_with_Jon_Scott",31,2020
0,7,"fox","Fox_Report_with_Jon_Scott",32,2020
NA,NA,"fox","Fox_Report_with_Jon_Scott",33,2020
0,1,"fox","Fox_Report_with_Jon_Scott",34,2020
NA,NA,"fox","Fox_Report_with_Jon_Scott",35,2020
0,4,"fox","Fox_Report_with_Jon_Scott",36,2020
0,2,"fox","Fox_Report_with_Jon_Scott",37,2020
0,2,"fox","Fox_Report_with_Jon_Scott",38,2020
NA,NA,"fox","Fox_Report_with_Jon_Scott",39,2020
0,9,"fox","Fox_Report_with_Jon_Scott",40,2020
0,4,"fox","Fox_Report_with_Jon_Scott",41,2020
0,3,"fox","Fox_Report_with_Jon_Scott",42,2020
NA,NA,"fox","Fox_Report_with_Jon_Scott",43,2020
NA,NA,"fox","Fox_Report_with_Jon_Scott",44,2020
NA,NA,"fox","Fox_Report_with_Jon_Scott",45,2020
0,11,"fox","Fox_Report_with_Jon_Scott",46,2020
0,4,"fox","Fox_Report_with_Jon_Scott",47,2020
0,5,"fox","Fox_Report_with_Jon_Scott",48,2020
0,5,"fox","Fox_Report_with_Jon_Scott",49,2020
NA,NA,"fox","Fox_Report_with_Jon_Scott",50,2020
0,2,"fox","Fox_Report_with_Jon_Scott",51,2020
NA,NA,"fox","Fox_Report_with_Jon_Scott",52,2020
NA,NA,"fox","Fox_Report_with_Jon_Scott",53,2020
NA,NA,"fox","Hannity",9,2020
NA,NA,"fox","Hannity",10,2020
0,3,"fox","Hannity",11,2020
0,9,"fox","Hannity",12,2020
0,4,"fox","Hannity",13,2020
0,9,"fox","Hannity",14,2020
0,3,"fox","Hannity",15,2020
0,18,"fox","Hannity",16,2020
0,11,"fox","Hannity",17,2020
0,21,"fox","Hannity",18,2020
0,8,"fox","Hannity",19,2020
0,9,"fox","Hannity",20,2020
0,10,"fox","Hannity",21,2020
0,14,"fox","Hannity",22,2020
NA,NA,"fox","Hannity",23,2020
NA,NA,"fox","Hannity",24,2020
NA,NA,"fox","Hannity",25,2020
NA,NA,"fox","Hannity",26,2020
NA,NA,"fox","Hannity",27,2020
NA,NA,"fox","Hannity",28,2020
0,16,"fox","Hannity",29,2020
0,3,"fox","Hannity",30,2020
0,1,"fox","Hannity",31,2020
0,5,"fox","Hannity",32,2020
0,1,"fox","Hannity",33,2020
0,2,"fox","Hannity",34,2020
NA,NA,"fox","Hannity",35,2020
NA,NA,"fox","Hannity",36,2020
NA,NA,"fox","Hannity",37,2020
NA,NA,"fox","Hannity",38,2020
NA,NA,"fox","Hannity",39,2020
0,1,"fox","Hannity",40,2020
0,2,"fox","Hannity",41,2020
NA,NA,"fox","Hannity",42,2020
NA,NA,"fox","Hannity",43,2020
NA,NA,"fox","Hannity",44,2020
NA,NA,"fox","Hannity",45,2020
NA,NA,"fox","Hannity",46,2020
0,2,"fox","Hannity",47,2020
NA,NA,"fox","Hannity",48,2020
NA,NA,"fox","Hannity",49,2020
NA,NA,"fox","Hannity",50,2020
0,11,"fox","Hannity",51,2020
0,1,"fox","Hannity",52,2020
NA,NA,"fox","Hannity",53,2020
NA,NA,"fox","Hurricane_Coverage",9,2020
NA,NA,"fox","Hurricane_Coverage",10,2020
NA,NA,"fox","Hurricane_Coverage",11,2020
NA,NA,"fox","Hurricane_Coverage",12,2020
NA,NA,"fox","Hurricane_Coverage",13,2020
NA,NA,"fox","Hurricane_Coverage",14,2020
NA,NA,"fox","Hurricane_Coverage",15,2020
NA,NA,"fox","Hurricane_Coverage",16,2020
NA,NA,"fox","Hurricane_Coverage",17,2020
NA,NA,"fox","Hurricane_Coverage",18,2020
NA,NA,"fox","Hurricane_Coverage",19,2020
NA,NA,"fox","Hurricane_Coverage",20,2020
NA,NA,"fox","Hurricane_Coverage",21,2020
NA,NA,"fox","Hurricane_Coverage",22,2020
NA,NA,"fox","Hurricane_Coverage",23,2020
NA,NA,"fox","Hurricane_Coverage",24,2020
NA,NA,"fox","Hurricane_Coverage",25,2020
NA,NA,"fox","Hurricane_Coverage",26,2020
NA,NA,"fox","Hurricane_Coverage",27,2020
NA,NA,"fox","Hurricane_Coverage",28,2020
NA,NA,"fox","Hurricane_Coverage",29,2020
NA,NA,"fox","Hurricane_Coverage",30,2020
NA,NA,"fox","Hurricane_Coverage",31,2020
NA,NA,"fox","Hurricane_Coverage",32,2020
NA,NA,"fox","Hurricane_Coverage",33,2020
NA,NA,"fox","Hurricane_Coverage",34,2020
0,1,"fox","Hurricane_Coverage",35,2020
NA,NA,"fox","Hurricane_Coverage",36,2020
NA,NA,"fox","Hurricane_Coverage",37,2020
NA,NA,"fox","Hurricane_Coverage",38,2020
NA,NA,"fox","Hurricane_Coverage",39,2020
NA,NA,"fox","Hurricane_Coverage",40,2020
NA,NA,"fox","Hurricane_Coverage",41,2020
NA,NA,"fox","Hurricane_Coverage",42,2020
NA,NA,"fox","Hurricane_Coverage",43,2020
NA,NA,"fox","Hurricane_Coverage",44,2020
NA,NA,"fox","Hurricane_Coverage",45,2020
NA,NA,"fox","Hurricane_Coverage",46,2020
NA,NA,"fox","Hurricane_Coverage",47,2020
NA,NA,"fox","Hurricane_Coverage",48,2020
NA,NA,"fox","Hurricane_Coverage",49,2020
NA,NA,"fox","Hurricane_Coverage",50,2020
NA,NA,"fox","Hurricane_Coverage",51,2020
NA,NA,"fox","Hurricane_Coverage",52,2020
NA,NA,"fox","Hurricane_Coverage",53,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",9,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",10,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",11,2020
0,7,"fox","Justice_With_Judge_Jeanine",12,2020
0,4,"fox","Justice_With_Judge_Jeanine",13,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",14,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",15,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",16,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",17,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",18,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",19,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",20,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",21,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",22,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",23,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",24,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",25,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",26,2020
0,11,"fox","Justice_With_Judge_Jeanine",27,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",28,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",29,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",30,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",31,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",32,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",33,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",34,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",35,2020
0,12,"fox","Justice_With_Judge_Jeanine",36,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",37,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",38,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",39,2020
0,17,"fox","Justice_With_Judge_Jeanine",40,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",41,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",42,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",43,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",44,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",45,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",46,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",47,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",48,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",49,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",50,2020
0,4,"fox","Justice_With_Judge_Jeanine",51,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",52,2020
NA,NA,"fox","Justice_With_Judge_Jeanine",53,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",9,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",10,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",11,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",12,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",13,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",14,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",15,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",16,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",17,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",18,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",19,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",20,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",21,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",22,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",23,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",24,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",25,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",26,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",27,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",28,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",29,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",30,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",31,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",32,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",33,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",34,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",35,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",36,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",37,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",38,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",39,2020
0,9,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",40,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",41,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",42,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",43,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",44,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",45,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",46,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",47,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",48,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",49,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",50,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",51,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",52,2020
NA,NA,"fox","Lara_Logan_Has_No_Agenda_The_Socialist_Invasion",53,2020
NA,NA,"fox","Life_Liberty__Levin",9,2020
NA,NA,"fox","Life_Liberty__Levin",10,2020
NA,NA,"fox","Life_Liberty__Levin",11,2020
NA,NA,"fox","Life_Liberty__Levin",12,2020
NA,NA,"fox","Life_Liberty__Levin",13,2020
NA,NA,"fox","Life_Liberty__Levin",14,2020
NA,NA,"fox","Life_Liberty__Levin",15,2020
0,19,"fox","Life_Liberty__Levin",16,2020
NA,NA,"fox","Life_Liberty__Levin",17,2020
0,9,"fox","Life_Liberty__Levin",18,2020
NA,NA,"fox","Life_Liberty__Levin",19,2020
NA,NA,"fox","Life_Liberty__Levin",20,2020
NA,NA,"fox","Life_Liberty__Levin",21,2020
NA,NA,"fox","Life_Liberty__Levin",22,2020
NA,NA,"fox","Life_Liberty__Levin",23,2020
NA,NA,"fox","Life_Liberty__Levin",24,2020
0,4,"fox","Life_Liberty__Levin",25,2020
NA,NA,"fox","Life_Liberty__Levin",26,2020
NA,NA,"fox","Life_Liberty__Levin",27,2020
NA,NA,"fox","Life_Liberty__Levin",28,2020
NA,NA,"fox","Life_Liberty__Levin",29,2020
NA,NA,"fox","Life_Liberty__Levin",30,2020
NA,NA,"fox","Life_Liberty__Levin",31,2020
NA,NA,"fox","Life_Liberty__Levin",32,2020
NA,NA,"fox","Life_Liberty__Levin",33,2020
0,2,"fox","Life_Liberty__Levin",34,2020
NA,NA,"fox","Life_Liberty__Levin",35,2020
NA,NA,"fox","Life_Liberty__Levin",36,2020
NA,NA,"fox","Life_Liberty__Levin",37,2020
NA,NA,"fox","Life_Liberty__Levin",38,2020
NA,NA,"fox","Life_Liberty__Levin",39,2020
NA,NA,"fox","Life_Liberty__Levin",40,2020
0,34,"fox","Life_Liberty__Levin",41,2020
NA,NA,"fox","Life_Liberty__Levin",42,2020
NA,NA,"fox","Life_Liberty__Levin",43,2020
NA,NA,"fox","Life_Liberty__Levin",44,2020
NA,NA,"fox","Life_Liberty__Levin",45,2020
NA,NA,"fox","Life_Liberty__Levin",46,2020
0,6,"fox","Life_Liberty__Levin",47,2020
NA,NA,"fox","Life_Liberty__Levin",48,2020
NA,NA,"fox","Life_Liberty__Levin",49,2020
NA,NA,"fox","Life_Liberty__Levin",50,2020
0,5,"fox","Life_Liberty__Levin",51,2020
NA,NA,"fox","Life_Liberty__Levin",52,2020
NA,NA,"fox","Life_Liberty__Levin",53,2020
NA,NA,"fox","MediaBuzz",9,2020
NA,NA,"fox","MediaBuzz",10,2020
NA,NA,"fox","MediaBuzz",11,2020
NA,NA,"fox","MediaBuzz",12,2020
0,1,"fox","MediaBuzz",13,2020
NA,NA,"fox","MediaBuzz",14,2020
NA,NA,"fox","MediaBuzz",15,2020
0,5,"fox","MediaBuzz",16,2020
NA,NA,"fox","MediaBuzz",17,2020
NA,NA,"fox","MediaBuzz",18,2020
0,6,"fox","MediaBuzz",19,2020
0,3,"fox","MediaBuzz",20,2020
0,4,"fox","MediaBuzz",21,2020
NA,NA,"fox","MediaBuzz",22,2020
NA,NA,"fox","MediaBuzz",23,2020
NA,NA,"fox","MediaBuzz",24,2020
0,2,"fox","MediaBuzz",25,2020
0,8,"fox","MediaBuzz",26,2020
NA,NA,"fox","MediaBuzz",27,2020
NA,NA,"fox","MediaBuzz",28,2020
NA,NA,"fox","MediaBuzz",29,2020
NA,NA,"fox","MediaBuzz",30,2020
0,9,"fox","MediaBuzz",31,2020
0,7,"fox","MediaBuzz",32,2020
NA,NA,"fox","MediaBuzz",33,2020
NA,NA,"fox","MediaBuzz",34,2020
NA,NA,"fox","MediaBuzz",35,2020
NA,NA,"fox","MediaBuzz",36,2020
NA,NA,"fox","MediaBuzz",37,2020
0,1,"fox","MediaBuzz",38,2020
NA,NA,"fox","MediaBuzz",39,2020
NA,NA,"fox","MediaBuzz",40,2020
0,16,"fox","MediaBuzz",41,2020
NA,NA,"fox","MediaBuzz",42,2020
