"network","week","wordcounts","show","year","death_text","health_text","network2","week2","wc","cnn","msnbc","log_wc","cnn_times_week2","msnbc_times_week2","show_id"
"fox",25,877,"Life_Liberty__Levin",2020,10,7,"fox",16,877,0,0,6.77650699237218,0,0,89
"fox",34,194,"Life_Liberty__Levin",2020,2,9,"fox",25,194,0,0,5.26785815906333,0,0,89
"fox",41,766,"Life_Liberty__Levin",2020,6,20,"fox",32,766,0,0,6.64118216974059,0,0,89
"fox",47,242,"Life_Liberty__Levin",2020,2,10,"fox",38,242,0,0,5.48893772615669,0,0,89
"fox",51,210,"Life_Liberty__Levin",2020,1,4,"fox",42,210,0,0,5.34710753071747,0,0,89
"fox",13,629,"MediaBuzz",2020,11,15,"fox",4,629,0,0,6.44413125670044,0,0,90
"fox",16,722,"MediaBuzz",2020,4,10,"fox",7,722,0,0,6.58202513889283,0,0,90
"fox",19,730,"MediaBuzz",2020,8,13,"fox",10,730,0,0,6.59304453414244,0,0,90
"fox",20,522,"MediaBuzz",2020,4,12,"fox",11,522,0,0,6.25766758788264,0,0,90
"fox",21,467,"MediaBuzz",2020,6,14,"fox",12,467,0,0,6.1463292576689,0,0,90
"fox",24,44,"MediaBuzz",2020,0,0,"fox",15,44,0,0,3.78418963391826,0,0,90
"fox",25,346,"MediaBuzz",2020,8,0,"fox",16,346,0,0,5.84643877505772,0,0,90
"fox",26,627,"MediaBuzz",2020,5,7,"fox",17,627,0,0,6.44094654063292,0,0,90
"fox",31,518,"MediaBuzz",2020,1,7,"fox",22,518,0,0,6.24997524225948,0,0,90
"fox",32,493,"MediaBuzz",2020,5,9,"fox",23,493,0,0,6.20050917404269,0,0,90
"fox",41,960,"MediaBuzz",2020,2,31,"fox",32,960,0,0,6.86693328446188,0,0,90
"fox",47,256,"MediaBuzz",2020,5,8,"fox",38,256,0,0,5.54517744447956,0,0,90
"fox",48,184,"MediaBuzz",2020,2,4,"fox",39,184,0,0,5.21493575760899,0,0,90
"fox",10,2287,"Outnumbered",2020,12,118,"fox",1,2287,0,0,7.73499619402278,0,0,91
"fox",11,3811,"Outnumbered",2020,30,133,"fox",2,3811,0,0,8.24564690087386,0,0,91
"fox",12,888,"Outnumbered",2020,5,41,"fox",3,888,0,0,6.78897174299217,0,0,91
"fox",13,2593,"Outnumbered",2020,20,142,"fox",4,2593,0,0,7.86057078553866,0,0,91
"fox",14,3829,"Outnumbered",2020,45,162,"fox",5,3829,0,0,8.25035895147729,0,0,91
"fox",15,3840,"Outnumbered",2020,32,159,"fox",6,3840,0,0,8.25322764558177,0,0,91
"fox",16,1971,"Outnumbered",2020,14,57,"fox",7,1971,0,0,7.58629630715272,0,0,91
"fox",17,3556,"Outnumbered",2020,40,124,"fox",8,3556,0,0,8.1763915966338,0,0,91
"fox",18,1010,"Outnumbered",2020,9,30,"fox",9,1010,0,0,6.9177056098353,0,0,91
"fox",20,1082,"Outnumbered",2020,4,32,"fox",11,1082,0,0,6.98656645940643,0,0,91
"fox",22,1023,"Outnumbered",2020,6,46,"fox",13,1023,0,0,6.93049476595163,0,0,91
"fox",24,70,"Outnumbered",2020,2,0,"fox",15,70,0,0,4.24849524204936,0,0,91
"fox",25,420,"Outnumbered",2020,3,1,"fox",16,420,0,0,6.04025471127741,0,0,91
"fox",26,1493,"Outnumbered",2020,14,31,"fox",17,1493,0,0,7.30854279753919,0,0,91
"fox",27,780,"Outnumbered",2020,11,11,"fox",18,780,0,0,6.65929391968364,0,0,91
"fox",28,501,"Outnumbered",2020,2,1,"fox",19,501,0,0,6.21660610108486,0,0,91
"fox",29,873,"Outnumbered",2020,10,11,"fox",20,873,0,0,6.7719355558396,0,0,91
"fox",30,571,"Outnumbered",2020,3,10,"fox",21,571,0,0,6.34738920965601,0,0,91
"fox",32,458,"Outnumbered",2020,1,7,"fox",23,458,0,0,6.12686918411419,0,0,91
"fox",35,341,"Outnumbered",2020,1,9,"fox",26,341,0,0,5.83188247728352,0,0,91
"fox",36,1196,"Outnumbered",2020,2,29,"fox",27,1196,0,0,7.08673793451058,0,0,91
"fox",38,1066,"Outnumbered",2020,8,18,"fox",29,1066,0,0,6.97166860472579,0,0,91
"fox",40,4190,"Outnumbered",2020,15,115,"fox",31,4190,0,0,8.34045601291618,0,0,91
"fox",41,802,"Outnumbered",2020,2,14,"fox",32,802,0,0,6.68710860786651,0,0,91
"fox",44,388,"Outnumbered",2020,1,2,"fox",35,388,0,0,5.96100533962327,0,0,91
"fox",46,526,"Outnumbered",2020,3,10,"fox",37,526,0,0,6.26530121273771,0,0,91
"fox",47,1154,"Outnumbered",2020,8,20,"fox",38,1154,0,0,7.05098944706805,0,0,91
"fox",49,602,"Outnumbered",2020,1,16,"fox",40,602,0,0,6.40025744530882,0,0,91
"fox",51,1140,"Outnumbered",2020,10,26,"fox",42,1140,0,0,7.03878354138854,0,0,91
"fox",52,405,"Outnumbered",2020,1,6,"fox",43,405,0,0,6.00388706710654,0,0,91
"fox",53,223,"Outnumbered",2020,2,1,"fox",44,223,0,0,5.40717177146012,0,0,91
"fox",9,1465,"Outnumbered_Overtime_With_Harris_Faulkner",2020,2,54,"fox",0,1465,0,0,7.28961052145117,0,0,92
"fox",10,3194,"Outnumbered_Overtime_With_Harris_Faulkner",2020,7,225,"fox",1,3194,0,0,8.06902932877496,0,0,92
"fox",11,1267,"Outnumbered_Overtime_With_Harris_Faulkner",2020,4,40,"fox",2,1267,0,0,7.14440718032114,0,0,92
"fox",12,3240,"Outnumbered_Overtime_With_Harris_Faulkner",2020,24,149,"fox",3,3240,0,0,8.08332860878638,0,0,92
"fox",13,5117,"Outnumbered_Overtime_With_Harris_Faulkner",2020,40,330,"fox",4,5117,0,0,8.54032360880509,0,0,92
"fox",14,6352,"Outnumbered_Overtime_With_Harris_Faulkner",2020,57,380,"fox",5,6352,0,0,8.75652500292697,0,0,92
"fox",15,5277,"Outnumbered_Overtime_With_Harris_Faulkner",2020,57,231,"fox",6,5277,0,0,8.57111303340567,0,0,92
"fox",16,1152,"Outnumbered_Overtime_With_Harris_Faulkner",2020,7,39,"fox",7,1152,0,0,7.04925484125584,0,0,92
"fox",17,3391,"Outnumbered_Overtime_With_Harris_Faulkner",2020,16,128,"fox",8,3391,0,0,8.12888014212564,0,0,92
"fox",20,1373,"Outnumbered_Overtime_With_Harris_Faulkner",2020,12,28,"fox",11,1373,0,0,7.22475340576797,0,0,92
"fox",26,1549,"Outnumbered_Overtime_With_Harris_Faulkner",2020,16,48,"fox",17,1549,0,0,7.34536484041687,0,0,92
"fox",27,897,"Outnumbered_Overtime_With_Harris_Faulkner",2020,18,19,"fox",18,897,0,0,6.7990558620588,0,0,92
"fox",28,1870,"Outnumbered_Overtime_With_Harris_Faulkner",2020,10,30,"fox",19,1870,0,0,7.53369370984863,0,0,92
"fox",30,1179,"Outnumbered_Overtime_With_Harris_Faulkner",2020,8,12,"fox",21,1179,0,0,7.07242190053737,0,0,92
"fox",31,826,"Outnumbered_Overtime_With_Harris_Faulkner",2020,6,12,"fox",22,826,0,0,6.71659477352098,0,0,92
"fox",32,604,"Outnumbered_Overtime_With_Harris_Faulkner",2020,8,10,"fox",23,604,0,0,6.40357419793482,0,0,92
"fox",33,976,"Outnumbered_Overtime_With_Harris_Faulkner",2020,7,20,"fox",24,976,0,0,6.88346258641309,0,0,92
"fox",34,620,"Outnumbered_Overtime_With_Harris_Faulkner",2020,3,8,"fox",25,620,0,0,6.42971947803914,0,0,92
"fox",35,374,"Outnumbered_Overtime_With_Harris_Faulkner",2020,4,7,"fox",26,374,0,0,5.92425579741453,0,0,92
"fox",37,894,"Outnumbered_Overtime_With_Harris_Faulkner",2020,7,29,"fox",28,894,0,0,6.79570577517351,0,0,92
"fox",38,1058,"Outnumbered_Overtime_With_Harris_Faulkner",2020,13,45,"fox",29,1058,0,0,6.96413561241824,0,0,92
"fox",39,855,"Outnumbered_Overtime_With_Harris_Faulkner",2020,4,12,"fox",30,855,0,0,6.75110146893676,0,0,92
"fox",40,3144,"Outnumbered_Overtime_With_Harris_Faulkner",2020,14,111,"fox",31,3144,0,0,8.0532511535491,0,0,92
"fox",41,2500,"Outnumbered_Overtime_With_Harris_Faulkner",2020,4,44,"fox",32,2500,0,0,7.82404601085629,0,0,92
"fox",42,818,"Outnumbered_Overtime_With_Harris_Faulkner",2020,4,21,"fox",33,818,0,0,6.70686233660275,0,0,92
"fox",44,538,"Outnumbered_Overtime_With_Harris_Faulkner",2020,4,3,"fox",35,538,0,0,6.28785856016178,0,0,92
"fox",46,381,"Outnumbered_Overtime_With_Harris_Faulkner",2020,2,5,"fox",37,381,0,0,5.9427993751267,0,0,92
"fox",49,1785,"Outnumbered_Overtime_With_Harris_Faulkner",2020,7,56,"fox",40,1785,0,0,7.48717369421374,0,0,92
"fox",51,1197,"Outnumbered_Overtime_With_Harris_Faulkner",2020,2,61,"fox",42,1197,0,0,7.08757370555797,0,0,92
"fox",23,2026,"Special_Coverage_Anchored_by_Trace_Gallagher",2020,28,34,"fox",14,2026,0,0,7.61381868480863,0,0,93
"fox",49,607,"Special_Coverage_Anchored_by_Trace_Gallagher",2020,5,24,"fox",40,607,0,0,6.4085287910595,0,0,93
"fox",9,1500,"Special_Report_With_Bret_Baier",2020,5,51,"fox",0,1500,0,0,7.3132203870903,0,0,94
"fox",10,2131,"Special_Report_With_Bret_Baier",2020,15,69,"fox",1,2131,0,0,7.66434663209862,0,0,94
"fox",11,3888,"Special_Report_With_Bret_Baier",2020,26,120,"fox",2,3888,0,0,8.26565016558033,0,0,94
"fox",12,2853,"Special_Report_With_Bret_Baier",2020,21,104,"fox",3,2853,0,0,7.9561263512135,0,0,94
"fox",13,1727,"Special_Report_With_Bret_Baier",2020,22,61,"fox",4,1727,0,0,7.45414107814668,0,0,94
"fox",15,764,"Special_Report_With_Bret_Baier",2020,6,46,"fox",6,764,0,0,6.63856778916652,0,0,94
"fox",16,2346,"Special_Report_With_Bret_Baier",2020,15,55,"fox",7,2346,0,0,7.76046702921342,0,0,94
"fox",17,3387,"Special_Report_With_Bret_Baier",2020,27,83,"fox",8,3387,0,0,8.12769985281777,0,0,94
"fox",18,3314,"Special_Report_With_Bret_Baier",2020,31,54,"fox",9,3314,0,0,8.10591119798651,0,0,94
"fox",19,3094,"Special_Report_With_Bret_Baier",2020,31,55,"fox",10,3094,0,0,8.03722003113301,0,0,94
"fox",20,1313,"Special_Report_With_Bret_Baier",2020,10,40,"fox",11,1313,0,0,7.1800698743028,0,0,94
"fox",21,1611,"Special_Report_With_Bret_Baier",2020,9,26,"fox",12,1611,0,0,7.38461038317697,0,0,94
"fox",22,840,"Special_Report_With_Bret_Baier",2020,12,8,"fox",13,840,0,0,6.73340189183736,0,0,94
"fox",23,812,"Special_Report_With_Bret_Baier",2020,5,14,"fox",14,812,0,0,6.69950034016168,0,0,94
"fox",24,2262,"Special_Report_With_Bret_Baier",2020,12,52,"fox",15,2262,0,0,7.72400465667607,0,0,94
"fox",25,3245,"Special_Report_With_Bret_Baier",2020,21,49,"fox",16,3245,0,0,8.08487062913819,0,0,94
"fox",26,1652,"Special_Report_With_Bret_Baier",2020,10,40,"fox",17,1652,0,0,7.40974195408092,0,0,94
"fox",27,2705,"Special_Report_With_Bret_Baier",2020,24,70,"fox",18,2705,0,0,7.90285719128058,0,0,94
"fox",28,2197,"Special_Report_With_Bret_Baier",2020,15,44,"fox",19,2197,0,0,7.69484807238461,0,0,94
"fox",29,3074,"Special_Report_With_Bret_Baier",2020,24,79,"fox",20,3074,0,0,8.03073492409854,0,0,94
"fox",30,699,"Special_Report_With_Bret_Baier",2020,5,13,"fox",21,699,0,0,6.54965074223381,0,0,94
"fox",31,676,"Special_Report_With_Bret_Baier",2020,3,7,"fox",22,676,0,0,6.51619307604296,0,0,94
"fox",32,2375,"Special_Report_With_Bret_Baier",2020,20,64,"fox",23,2375,0,0,7.77275271646874,0,0,94
"fox",33,487,"Special_Report_With_Bret_Baier",2020,5,5,"fox",24,487,0,0,6.18826412308259,0,0,94
"fox",34,1101,"Special_Report_With_Bret_Baier",2020,8,29,"fox",25,1101,0,0,7.00397413672268,0,0,94
"fox",35,831,"Special_Report_With_Bret_Baier",2020,9,17,"fox",26,831,0,0,6.72262979485545,0,0,94
"fox",36,2396,"Special_Report_With_Bret_Baier",2020,27,57,"fox",27,2396,0,0,7.78155595923534,0,0,94
"fox",37,1975,"Special_Report_With_Bret_Baier",2020,18,54,"fox",28,1975,0,0,7.58832367733522,0,0,94
"fox",38,699,"Special_Report_With_Bret_Baier",2020,8,11,"fox",29,699,0,0,6.54965074223381,0,0,94
"fox",39,1518,"Special_Report_With_Bret_Baier",2020,7,29,"fox",30,1518,0,0,7.32514895795557,0,0,94
"fox",40,6702,"Special_Report_With_Bret_Baier",2020,26,212,"fox",31,6702,0,0,8.81016126829726,0,0,94
"fox",41,3578,"Special_Report_With_Bret_Baier",2020,8,92,"fox",32,3578,0,0,8.18255926406867,0,0,94
"fox",42,1718,"Special_Report_With_Bret_Baier",2020,15,34,"fox",33,1718,0,0,7.4489161025442,0,0,94
"fox",44,1398,"Special_Report_With_Bret_Baier",2020,16,40,"fox",35,1398,0,0,7.24279792279376,0,0,94
"fox",46,4129,"Special_Report_With_Bret_Baier",2020,38,103,"fox",37,4129,0,0,8.32579052588609,0,0,94
"fox",47,921,"Special_Report_With_Bret_Baier",2020,3,32,"fox",38,921,0,0,6.82546003625531,0,0,94
"fox",48,1409,"Special_Report_With_Bret_Baier",2020,8,42,"fox",39,1409,0,0,7.25063551189868,0,0,94
"fox",49,2727,"Special_Report_With_Bret_Baier",2020,15,106,"fox",40,2727,0,0,7.91095738284559,0,0,94
"fox",51,2876,"Special_Report_With_Bret_Baier",2020,31,92,"fox",42,2876,0,0,7.96415571884094,0,0,94
"fox",52,4225,"Special_Report_With_Bret_Baier",2020,24,68,"fox",43,4225,0,0,8.34877453979127,0,0,94
"fox",53,913,"Special_Report_With_Bret_Baier",2020,4,28,"fox",44,913,0,0,6.81673588059497,0,0,94
"fox",11,826,"Sunday_Morning_Futures_With_Maria_Bartiromo",2020,8,25,"fox",2,826,0,0,6.71659477352098,0,0,95
"fox",12,1038,"Sunday_Morning_Futures_With_Maria_Bartiromo",2020,8,23,"fox",3,1038,0,0,6.94505106372583,0,0,95
"fox",20,663,"Sunday_Morning_Futures_With_Maria_Bartiromo",2020,8,3,"fox",11,663,0,0,6.49677499018586,0,0,95
"fox",26,451,"Sunday_Morning_Futures_With_Maria_Bartiromo",2020,5,10,"fox",17,451,0,0,6.11146733950268,0,0,95
"fox",32,244,"Sunday_Morning_Futures_With_Maria_Bartiromo",2020,0,1,"fox",23,244,0,0,5.4971682252932,0,0,95
"fox",40,3248,"Sunday_Morning_Futures_With_Maria_Bartiromo",2020,12,84,"fox",31,3248,0,0,8.08579470128157,0,0,95
"fox",50,205,"Sunday_Morning_Futures_With_Maria_Bartiromo",2020,2,3,"fox",41,205,0,0,5.32300997913841,0,0,95
"fox",46,69,"Talking_to_GOATs_With_Jim_Gray",2020,1,5,"fox",37,69,0,0,4.23410650459726,0,0,96
"fox",9,2423,"The_Daily_Briefing_With_Dana_Perino",2020,15,90,"fox",0,2423,0,0,7.79276172081653,0,0,97
"fox",10,3966,"The_Daily_Briefing_With_Dana_Perino",2020,31,127,"fox",1,3966,0,0,8.28551330907974,0,0,97
"fox",11,6219,"The_Daily_Briefing_With_Dana_Perino",2020,28,191,"fox",2,6219,0,0,8.73536440110389,0,0,97
"fox",12,3968,"The_Daily_Briefing_With_Dana_Perino",2020,28,200,"fox",3,3968,0,0,8.28601746840476,0,0,97
"fox",13,3976,"The_Daily_Briefing_With_Dana_Perino",2020,24,136,"fox",4,3976,0,0,8.28803156777646,0,0,97
"fox",14,3055,"The_Daily_Briefing_With_Dana_Perino",2020,31,138,"fox",5,3055,0,0,8.0245348716057,0,0,97
"fox",15,3472,"The_Daily_Briefing_With_Dana_Perino",2020,22,110,"fox",6,3472,0,0,8.15248607578024,0,0,97
"fox",16,2801,"The_Daily_Briefing_With_Dana_Perino",2020,26,93,"fox",7,2801,0,0,7.93773177526011,0,0,97
"fox",17,3771,"The_Daily_Briefing_With_Dana_Perino",2020,23,96,"fox",8,3771,0,0,8.23509549725836,0,0,97
"fox",18,1913,"The_Daily_Briefing_With_Dana_Perino",2020,17,56,"fox",9,1913,0,0,7.55642796944025,0,0,97
"fox",20,1271,"The_Daily_Briefing_With_Dana_Perino",2020,11,37,"fox",11,1271,0,0,7.14755927118945,0,0,97
"fox",23,355,"The_Daily_Briefing_With_Dana_Perino",2020,11,2,"fox",14,355,0,0,5.87211778947542,0,0,97
"fox",24,495,"The_Daily_Briefing_With_Dana_Perino",2020,4,8,"fox",15,495,0,0,6.20455776256869,0,0,97
"fox",25,639,"The_Daily_Briefing_With_Dana_Perino",2020,7,7,"fox",16,639,0,0,6.45990445437753,0,0,97
"fox",26,1627,"The_Daily_Briefing_With_Dana_Perino",2020,5,40,"fox",17,1627,0,0,7.39449310721904,0,0,97
"fox",27,400,"The_Daily_Briefing_With_Dana_Perino",2020,0,10,"fox",18,400,0,0,5.99146454710798,0,0,97
"fox",28,1065,"The_Daily_Briefing_With_Dana_Perino",2020,5,36,"fox",19,1065,0,0,6.97073007814353,0,0,97
"fox",29,2061,"The_Daily_Briefing_With_Dana_Perino",2020,21,69,"fox",20,2061,0,0,7.63094658089046,0,0,97
"fox",32,2654,"The_Daily_Briefing_With_Dana_Perino",2020,18,54,"fox",23,2654,0,0,7.88382321489215,0,0,97
"fox",33,1154,"The_Daily_Briefing_With_Dana_Perino",2020,3,19,"fox",24,1154,0,0,7.05098944706805,0,0,97
"fox",34,710,"The_Daily_Briefing_With_Dana_Perino",2020,3,6,"fox",25,710,0,0,6.56526497003536,0,0,97
"fox",36,763,"The_Daily_Briefing_With_Dana_Perino",2020,8,17,"fox",27,763,0,0,6.63725803128446,0,0,97
"fox",37,915,"The_Daily_Briefing_With_Dana_Perino",2020,8,11,"fox",28,915,0,0,6.81892406527552,0,0,97
"fox",38,962,"The_Daily_Briefing_With_Dana_Perino",2020,4,32,"fox",29,962,0,0,6.86901445066571,0,0,97
"fox",39,397,"The_Daily_Briefing_With_Dana_Perino",2020,4,12,"fox",30,397,0,0,5.98393628068719,0,0,97
"fox",40,3687,"The_Daily_Briefing_With_Dana_Perino",2020,4,128,"fox",31,3687,0,0,8.21256839823415,0,0,97
"fox",41,2196,"The_Daily_Briefing_With_Dana_Perino",2020,10,35,"fox",32,2196,0,0,7.69439280262942,0,0,97
"fox",46,465,"The_Daily_Briefing_With_Dana_Perino",2020,8,25,"fox",37,465,0,0,6.14203740558736,0,0,97
"fox",47,568,"The_Daily_Briefing_With_Dana_Perino",2020,5,21,"fox",38,568,0,0,6.34212141872115,0,0,97
"fox",51,1036,"The_Daily_Briefing_With_Dana_Perino",2020,2,39,"fox",42,1036,0,0,6.94312242281943,0,0,97
"fox",11,2016,"The_Five",2020,14,74,"fox",2,2016,0,0,7.60887062919126,0,0,98
"fox",12,3606,"The_Five",2020,28,137,"fox",3,3606,0,0,8.19035440376326,0,0,98
"fox",13,507,"The_Five",2020,4,24,"fox",4,507,0,0,6.22851100359118,0,0,98
"fox",14,3456,"The_Five",2020,29,115,"fox",5,3456,0,0,8.14786712992395,0,0,98
"fox",15,1489,"The_Five",2020,3,27,"fox",6,1489,0,0,7.30586003268401,0,0,98
"fox",16,2379,"The_Five",2020,18,63,"fox",7,2379,0,0,7.77443551030296,0,0,98
"fox",17,1719,"The_Five",2020,11,48,"fox",8,1719,0,0,7.44949800538285,0,0,98
"fox",18,328,"The_Five",2020,1,6,"fox",9,328,0,0,5.79301360838414,0,0,98
"fox",22,504,"The_Five",2020,7,6,"fox",13,504,0,0,6.22257626807137,0,0,98
"fox",23,254,"The_Five",2020,4,8,"fox",14,254,0,0,5.53733426701854,0,0,98
"fox",30,690,"The_Five",2020,4,15,"fox",21,690,0,0,6.5366915975913,0,0,98
"fox",31,1382,"The_Five",2020,10,54,"fox",22,1382,0,0,7.23128700432762,0,0,98
"fox",32,514,"The_Five",2020,1,9,"fox",23,514,0,0,6.24222326545517,0,0,98
"fox",33,563,"The_Five",2020,7,7,"fox",24,563,0,0,6.33327962813969,0,0,98
"fox",34,787,"The_Five",2020,4,6,"fox",25,787,0,0,6.6682282484174,0,0,98
"fox",35,813,"The_Five",2020,11,9,"fox",26,813,0,0,6.70073110954781,0,0,98
"fox",36,2290,"The_Five",2020,11,33,"fox",27,2290,0,0,7.73630709654828,0,0,98
"fox",38,877,"The_Five",2020,1,19,"fox",29,877,0,0,6.77650699237218,0,0,98
"fox",39,111,"The_Five",2020,0,3,"fox",30,111,0,0,4.70953020131233,0,0,98
"fox",40,4556,"The_Five",2020,6,173,"fox",31,4556,0,0,8.42420032456707,0,0,98
"fox",43,831,"The_Five",2020,13,51,"fox",34,831,0,0,6.72262979485545,0,0,98
"fox",47,180,"The_Five",2020,6,12,"fox",38,180,0,0,5.19295685089021,0,0,98
"fox",51,282,"The_Five",2020,3,5,"fox",42,282,0,0,5.64190707093811,0,0,98
"fox",52,67,"The_Five",2020,0,2,"fox",43,67,0,0,4.20469261939097,0,0,98
"fox",53,435,"The_Five",2020,3,22,"fox",44,435,0,0,6.07534603108868,0,0,98
"fox",11,513,"The_Greg_Gutfeld_Show",2020,2,12,"fox",2,513,0,0,6.24027584517077,0,0,99
"fox",12,524,"The_Greg_Gutfeld_Show",2020,5,31,"fox",3,524,0,0,6.26149168432104,0,0,99
"fox",14,379,"The_Greg_Gutfeld_Show",2020,4,6,"fox",5,379,0,0,5.93753620508243,0,0,99
"fox",16,461,"The_Greg_Gutfeld_Show",2020,4,20,"fox",7,461,0,0,6.13339804299665,0,0,99
"fox",19,176,"The_Greg_Gutfeld_Show",2020,4,9,"fox",10,176,0,0,5.17048399503815,0,0,99
"fox",20,488,"The_Greg_Gutfeld_Show",2020,4,9,"fox",11,488,0,0,6.19031540585315,0,0,99
"fox",22,150,"The_Greg_Gutfeld_Show",2020,2,0,"fox",13,150,0,0,5.01063529409626,0,0,99
"fox",27,300,"The_Greg_Gutfeld_Show",2020,6,5,"fox",18,300,0,0,5.7037824746562,0,0,99
"fox",33,55,"The_Greg_Gutfeld_Show",2020,0,3,"fox",24,55,0,0,4.00733318523247,0,0,99
"fox",34,1003,"The_Greg_Gutfeld_Show",2020,6,48,"fox",25,1003,0,0,6.91075078796194,0,0,99
"fox",40,2495,"The_Greg_Gutfeld_Show",2020,7,66,"fox",31,2495,0,0,7.82204400818562,0,0,99
"fox",47,255,"The_Greg_Gutfeld_Show",2020,1,6,"fox",38,255,0,0,5.54126354515843,0,0,99
"fox",52,367,"The_Greg_Gutfeld_Show",2020,2,5,"fox",43,367,0,0,5.90536184805457,0,0,99
"fox",9,990,"The_Ingraham_Angle",2020,7,43,"fox",0,990,0,0,6.89770494312864,0,0,100
"fox",10,754,"The_Ingraham_Angle",2020,9,27,"fox",1,754,0,0,6.62539236800796,0,0,100
"fox",11,2089,"The_Ingraham_Angle",2020,7,62,"fox",2,2089,0,0,7.64444076155657,0,0,100
"fox",12,3225,"The_Ingraham_Angle",2020,24,166,"fox",3,3225,0,0,8.07868822922987,0,0,100
"fox",13,4913,"The_Ingraham_Angle",2020,31,239,"fox",4,4913,0,0,8.49964003216865,0,0,100
"fox",14,2595,"The_Ingraham_Angle",2020,39,132,"fox",5,2595,0,0,7.86134179559999,0,0,100
"fox",15,4692,"The_Ingraham_Angle",2020,113,186,"fox",6,4692,0,0,8.45361420977337,0,0,100
"fox",16,4467,"The_Ingraham_Angle",2020,67,168,"fox",7,4467,0,0,8.40447232135212,0,0,100
"fox",17,2048,"The_Ingraham_Angle",2020,17,133,"fox",8,2048,0,0,7.6246189861594,0,0,100
"fox",18,3473,"The_Ingraham_Angle",2020,40,162,"fox",9,3473,0,0,8.15277405274407,0,0,100
"fox",19,885,"The_Ingraham_Angle",2020,13,20,"fox",10,885,0,0,6.78558764500793,0,0,100
"fox",20,1107,"The_Ingraham_Angle",2020,12,26,"fox",11,1107,0,0,7.00940893270864,0,0,100
"fox",21,1741,"The_Ingraham_Angle",2020,17,53,"fox",12,1741,0,0,7.46221493976819,0,0,100
"fox",22,2266,"The_Ingraham_Angle",2020,15,97,"fox",13,2266,0,0,7.72577144158795,0,0,100
"fox",23,445,"The_Ingraham_Angle",2020,3,34,"fox",14,445,0,0,6.09807428216624,0,0,100
"fox",24,555,"The_Ingraham_Angle",2020,7,25,"fox",15,555,0,0,6.31896811374643,0,0,100
"fox",25,1072,"The_Ingraham_Angle",2020,15,23,"fox",16,1072,0,0,6.97728134163075,0,0,100
"fox",27,1130,"The_Ingraham_Angle",2020,20,43,"fox",18,1130,0,0,7.02997291170639,0,0,100
"fox",28,927,"The_Ingraham_Angle",2020,4,44,"fox",19,927,0,0,6.83195356556585,0,0,100
"fox",29,1637,"The_Ingraham_Angle",2020,12,77,"fox",20,1637,0,0,7.40062057737113,0,0,100
"fox",33,884,"The_Ingraham_Angle",2020,9,4,"fox",24,884,0,0,6.78445706263764,0,0,100
"fox",36,495,"The_Ingraham_Angle",2020,9,10,"fox",27,495,0,0,6.20455776256869,0,0,100
"fox",38,848,"The_Ingraham_Angle",2020,2,14,"fox",29,848,0,0,6.7428806357919,0,0,100
"fox",40,4435,"The_Ingraham_Angle",2020,30,209,"fox",31,4435,0,0,8.39728289474368,0,0,100
"fox",41,897,"The_Ingraham_Angle",2020,15,49,"fox",32,897,0,0,6.7990558620588,0,0,100
"fox",42,690,"The_Ingraham_Angle",2020,5,20,"fox",33,690,0,0,6.5366915975913,0,0,100
"fox",44,191,"The_Ingraham_Angle",2020,1,2,"fox",35,191,0,0,5.25227342804663,0,0,100
"fox",46,556,"The_Ingraham_Angle",2020,4,3,"fox",37,556,0,0,6.32076829425058,0,0,100
"fox",47,996,"The_Ingraham_Angle",2020,8,39,"fox",38,996,0,0,6.9037472575846,0,0,100
"fox",48,1616,"The_Ingraham_Angle",2020,14,65,"fox",39,1616,0,0,7.38770923908104,0,0,100
"fox",53,795,"The_Ingraham_Angle",2020,21,30,"fox",44,795,0,0,6.67834211465433,0,0,100
"fox",11,1564,"The_Journal_Editorial_Report",2020,7,61,"fox",2,1564,0,0,7.35500192110526,0,0,101
"fox",24,96,"The_Journal_Editorial_Report",2020,3,1,"fox",15,96,0,0,4.56434819146784,0,0,101
"fox",26,1079,"The_Journal_Editorial_Report",2020,10,16,"fox",17,1079,0,0,6.98378996525813,0,0,101
"fox",30,706,"The_Journal_Editorial_Report",2020,0,10,"fox",21,706,0,0,6.55961523749324,0,0,101
"fox",31,456,"The_Journal_Editorial_Report",2020,3,30,"fox",22,456,0,0,6.12249280951439,0,0,101
"fox",37,520,"The_Journal_Editorial_Report",2020,1,13,"fox",28,520,0,0,6.25382881157547,0,0,101
"fox",40,1438,"The_Journal_Editorial_Report",2020,6,44,"fox",31,1438,0,0,7.27100853828099,0,0,101
"fox",41,1020,"The_Journal_Editorial_Report",2020,3,13,"fox",32,1020,0,0,6.92755790627832,0,0,101
"fox",44,540,"The_Journal_Editorial_Report",2020,3,2,"fox",35,540,0,0,6.29156913955832,0,0,101
"fox",46,504,"The_Journal_Editorial_Report",2020,2,10,"fox",37,504,0,0,6.22257626807137,0,0,101
"fox",48,442,"The_Journal_Editorial_Report",2020,0,15,"fox",39,442,0,0,6.0913098820777,0,0,101
"fox",49,485,"The_Journal_Editorial_Report",2020,1,12,"fox",40,485,0,0,6.18414889093748,0,0,101
"fox",50,203,"The_Journal_Editorial_Report",2020,0,3,"fox",41,203,0,0,5.31320597904179,0,0,101
"fox",51,686,"The_Journal_Editorial_Report",2020,2,23,"fox",42,686,0,0,6.53087762772588,0,0,101
